stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
AXISBANK,2018-10-24,2018-10-25,565.4,561.2,346.0,-1453.1999999999825,-0.0074283692960734555
LT,2018-10-23,2018-10-25,1207.0,1205.0,165.0,-330.0,-0.0016570008285004142
LTIM,2018-10-25,2018-10-26,1640.1,1650.0,117.0,1158.3000000000175,0.006036217303822994
TITAN,2018-10-22,2018-10-29,776.35,829.0,257.0,13531.049999999988,0.06781735042184578
HDFCBANK,2018-10-26,2018-10-29,980.6,964.0,198.0,-3286.8000000000175,-0.016928411176830534
CIPLA,2018-10-29,2018-10-30,633.0,611.0,315.0,-6930.0,-0.03475513428120063
ITC,2018-10-30,2018-10-31,278.45,278.8,710.0,248.5,0.0012569581612498573
HINDUNILVR,2018-10-25,2018-10-31,1569.2,1617.0,126.0,6022.799999999988,0.030461381595717534
BRITANNIA,2018-10-29,2018-11-01,2700.0,2783.05,74.0,6145.700000000012,0.030759259259259326
HINDALCO,2018-10-31,2018-11-01,220.1,231.15,899.0,9933.950000000012,0.05020445252158115
HDFCLIFE,2018-11-01,2018-11-02,371.9,387.4,537.0,8323.5,0.04167787039526755
LT,2018-11-01,2018-11-02,1331.1,1357.5,150.0,3960.0,0.01983322064457974
COALINDIA,2018-11-02,2018-11-05,261.75,264.5,764.0,2101.0,0.010506208213944603
HINDUNILVR,2018-11-02,2018-11-05,1639.0,1639.3,122.0,36.60000000000582,0.00018303843807196738
INFY,2018-10-31,2018-11-07,685.95,677.45,291.0,-2473.5,-0.012391573729863692
ULTRACEMCO,2018-11-05,2018-11-09,3761.0,3818.0,53.0,3021.0,0.015155543738367456
POWERGRID,2018-10-24,2018-11-09,107.71,108.27,1752.0,981.1199999999953,0.005199145854609621
TATASTEEL,2018-11-06,2018-11-12,57.65,58.4,3469.0,2601.75,0.013009540329575022
APOLLOHOSP,2018-11-09,2018-11-12,1148.8,1139.0,174.0,-1705.1999999999825,-0.008530640668523638
BAJAJFINSV,2018-11-07,2018-11-12,564.0,554.1,354.0,-3504.600000000006,-0.01755319148936166
COALINDIA,2018-11-12,2018-11-13,264.0,265.45,757.0,1097.6499999999942,0.0054924242424242
HDFCBANK,2018-11-12,2018-11-13,960.42,964.78,208.0,906.8800000000047,0.004539680556423246
ONGC,2018-10-25,2018-11-14,155.6,160.6,1164.0,5820.0,0.032133676092544985
HDFCLIFE,2018-11-12,2018-11-15,397.0,397.45,503.0,226.35000000000582,0.0011335012594458152
COALINDIA,2018-11-15,2018-11-16,263.65,263.7,758.0,37.90000000002328,0.00018964536317091362
SUNPHARMA,2018-11-14,2018-11-16,520.8,520.05,384.0,-288.0,-0.0014400921658986176
NESTLEIND,2018-11-13,2018-11-19,1015.0,1050.0,197.0,6895.0,0.034482758620689655
ULTRACEMCO,2018-11-13,2018-11-19,3813.4,4024.0,52.0,10951.199999999983,0.05522630723239102
APOLLOHOSP,2018-11-16,2018-11-19,1235.0,1226.0,161.0,-1449.0,-0.0072874493927125505
MARUTI,2018-11-16,2018-11-20,7332.2,7333.0,27.0,21.60000000000582,0.0001091077712010286
ULTRACEMCO,2018-11-20,2018-11-21,3966.25,4038.05,50.0,3590.0,0.018102741884651795
AXISBANK,2018-11-19,2018-11-21,617.6,625.75,323.0,2632.4499999999825,0.013196243523316024
