stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
KOTAKBANK,2018-09-05,2018-09-21,1237.0,1185.0,161.0,-8372.0,-0.04203718674211803
HDFCBANK,2018-09-19,2018-09-21,981.08,988.0,166.0,1148.7200000000012,0.007053451298568882
BANDHANBNK,2018-09-11,2018-09-21,618.0,575.0,150.0,-6450.0,-0.06957928802588997
SBIN,2018-09-21,2018-09-24,270.45,263.35,739.0,-5246.899999999965,-0.026252542059530287
ICICIBANK,2018-09-24,2018-09-26,308.4,312.9,648.0,2916.0,0.014591439688715955
HDFCBANK,2018-09-25,2018-09-26,980.0,983.03,184.0,557.5199999999895,0.0030918367346938497
BANKBARODA,2018-09-21,2018-09-27,112.3,104.65,1659.0,-12691.349999999977,-0.06812110418521809
AUBANK,2018-09-24,2018-09-27,308.0,300.27,179.0,-1383.6700000000055,-0.025097402597402656
ICICIBANK,2018-09-27,2018-10-01,308.3,314.2,648.0,3823.2000000000116,0.019137204022056365
AXISBANK,2018-09-26,2018-10-03,617.65,571.95,323.0,-14761.099999999977,-0.07399012385655296
HDFCBANK,2018-09-28,2018-10-03,1004.25,1015.5,199.0,2238.75,0.011202389843166542
FEDERALBNK,2018-09-21,2018-10-04,73.45,67.55,2454.0,-14478.600000000035,-0.08032675289312464
IDFCFIRSTB,2018-10-03,2018-10-05,37.4,35.3,5347.0,-11228.700000000012,-0.05614973262032089
HDFCBANK,2018-10-04,2018-10-08,972.5,970.0,171.0,-427.5,-0.002570694087403599
SBIN,2018-10-03,2018-10-08,271.5,266.0,632.0,-3476.0,-0.020257826887661142
AUBANK,2018-10-01,2018-10-09,278.05,286.5,719.0,6075.549999999988,0.03039021758676493
ICICIBANK,2018-10-09,2018-10-10,305.0,319.2,655.0,9301.0,0.04655737704918029
HDFCBANK,2018-10-09,2018-10-10,972.97,984.2,150.0,1684.5,0.011541979711604693
INDUSINDBK,2018-10-05,2018-10-11,1600.0,1597.9,116.0,-243.59999999997672,-0.001312499999999943
AUBANK,2018-10-12,2018-10-15,309.95,313.0,588.0,1793.3999999999942,0.009840296822068113
HDFCBANK,2018-10-15,2018-10-16,1005.4,994.8,183.0,-1939.7999999999884,-0.010543067435846452
FEDERALBNK,2018-10-10,2018-10-17,73.65,78.6,2715.0,13439.249999999942,0.06720977596741329
AXISBANK,2018-10-09,2018-10-19,549.8,562.55,363.0,4628.25,0.02319025100036377
HDFCBANK,2018-10-17,2018-10-19,987.33,985.0,202.0,-470.6600000000035,-0.0023598999321402577
BANDHANBNK,2018-10-01,2018-10-19,452.2,415.9,71.0,-2577.300000000003,-0.08027421494913757
INDUSINDBK,2018-10-19,2018-10-22,1576.0,1467.0,126.0,-13734.0,-0.06916243654822335
SBIN,2018-10-16,2018-10-23,270.25,255.9,674.0,-9671.899999999994,-0.05309898242368175
AXISBANK,2018-10-23,2018-10-24,566.3,565.4,304.0,-273.5999999999767,-0.0015892636411795468
HDFCBANK,2018-10-24,2018-10-25,997.25,986.0,200.0,-2250.0,-0.011281022812735022
IDFCFIRSTB,2018-10-10,2018-10-25,35.95,34.1,4338.0,-8025.299999999988,-0.051460361613351914
HDFCBANK,2018-10-26,2018-10-29,980.6,964.0,148.0,-2456.8000000000175,-0.016928411176830534
SBIN,2018-10-24,2018-10-29,255.9,267.5,578.0,6704.799999999988,0.04533020711215316
ICICIBANK,2018-10-26,2018-10-30,314.05,346.0,636.0,20320.199999999983,0.10173539245343094
FEDERALBNK,2018-10-22,2018-10-30,79.65,83.35,776.0,2871.199999999997,0.04645323289391071
HDFCBANK,2018-10-30,2018-10-31,956.0,953.0,19.0,-57.0,-0.0031380753138075313
AXISBANK,2018-10-30,2018-11-01,565.0,605.35,316.0,12750.600000000006,0.07141592920353987
PNB,2018-10-30,2018-11-02,72.8,68.95,2747.0,-10575.950000000012,-0.05288461538461531
AXISBANK,2018-11-02,2018-11-05,617.3,623.1,307.0,1780.600000000035,0.009395755710351643
HDFCBANK,2018-11-01,2018-11-05,955.85,979.8,199.0,4766.049999999988,0.02505623267249038
HDFCBANK,2018-11-06,2018-11-07,974.15,980.0,174.0,1017.8999999999942,0.006005235333367574
FEDERALBNK,2018-11-06,2018-11-13,80.15,78.9,2495.0,-3118.75,-0.015595757953836555
AUBANK,2018-10-22,2018-11-14,265.0,284.5,754.0,14703.0,0.07358490566037736
PNB,2018-11-09,2018-11-14,71.6,70.6,2381.0,-2381.0,-0.013966480446927375
FEDERALBNK,2018-11-14,2018-11-15,78.65,78.5,2542.0,-381.30000000001746,-0.0019071837253656157
AXISBANK,2018-11-13,2018-11-15,619.0,623.95,313.0,1549.3500000000058,0.007996768982229476
HDFCBANK,2018-11-14,2018-11-15,979.95,986.55,188.0,1240.7999999999884,0.00673503750191327
BANKBARODA,2018-10-30,2018-11-19,111.2,115.2,1798.0,7192.0,0.03597122302158273
AUBANK,2018-11-16,2018-11-19,297.35,297.5,672.0,100.79999999998836,0.0005044560282494611
PNB,2018-11-16,2018-11-20,73.2,70.95,2474.0,-5566.5,-0.030737704918032786
FEDERALBNK,2018-11-19,2018-11-21,81.2,83.25,2463.0,5049.149999999994,0.025246305418719178
