stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
ADANIENT,2019-04-01,2019-04-02,150.3,150.75,1295.0,582.7499999999709,0.0029940119760478285
HINDALCO,2019-03-11,2019-04-03,201.65,214.7,985.0,12854.25,0.06471609223902794
LTIM,2019-04-01,2019-04-04,1716.0,1663.0,109.0,-5777.0,-0.030885780885780884
APOLLOTYRE,2019-04-04,2019-04-05,222.2,224.1,876.0,1664.4000000000233,0.008550855085508577
INTELLECT,2019-04-03,2019-04-05,214.35,226.5,933.0,11335.950000000012,0.05668299510146959
EXIDEIND,2019-04-05,2019-04-08,217.7,215.95,901.0,-1576.75,-0.008038585209003217
MCX,2019-04-08,2019-04-09,766.0,767.0,261.0,261.0,0.0013054830287206266
BPCL,2019-04-05,2019-04-10,358.25,359.0,558.0,418.5,0.00209351011863224
LT,2019-04-10,2019-04-11,1371.05,1376.5,145.0,790.25,0.003975055614310234
LTTS,2019-04-11,2019-04-12,1630.1,1657.95,122.0,3397.7000000000116,0.017084841420771817
OFSS,2019-04-09,2019-04-15,3565.9,3619.0,56.0,2973.600000000006,0.014891051347485883
ICICIPRULI,2019-04-12,2019-04-15,364.95,366.5,548.0,849.3999999999942,0.004247157144814389
CIPLA,2019-04-15,2019-04-16,566.7,558.65,352.0,-2833.600000000035,-0.014205046761955298
BAJAJ-AUTO,2019-04-16,2019-04-18,3074.9,3080.0,65.0,331.5,0.0016585905232690198
IDFCFIRSTB,2019-04-18,2019-04-22,53.0,51.85,3773.0,-4338.9499999999825,-0.021698113207547144
RECLTD,2019-04-15,2019-04-22,114.71,110.21,1743.0,-7843.5,-0.039229360997297534
ADANIPORTS,2019-04-22,2019-04-23,390.05,391.0,511.0,485.44999999998254,0.0024355851813869724
HINDUNILVR,2019-04-23,2019-04-24,1744.6,1754.9,114.0,1174.2000000000116,0.005903932133440435
COLPAL,2019-03-29,2019-04-25,1258.9,1201.1,147.0,-8496.600000000035,-0.04591309873699275
DIXON,2019-04-24,2019-04-25,462.0,469.49,432.0,3235.679999999993,0.016212121212121233
NMDC,2019-04-25,2019-04-26,100.65,100.0,1792.0,-1164.8000000000175,-0.006458022851465531
TATACOMM,2019-04-22,2019-04-26,579.65,562.0,345.0,-6089.25,-0.030449409126196803
BHEL,2019-04-25,2019-04-26,72.15,71.25,2772.0,-2494.8000000000175,-0.012474012474012551
PAGEIND,2019-04-26,2019-04-30,22825.0,23175.0,7.0,2450.0,0.01533406352683461
BIOCON,2019-04-30,2019-05-02,297.5,277.5,592.0,-11840.0,-0.06722689075630252
HINDCOPPER,2019-04-26,2019-05-06,47.75,45.0,4188.0,-11517.0,-0.05759162303664921
MFSL,2019-05-02,2019-05-08,419.0,413.0,395.0,-2370.0,-0.014319809069212411
DABUR,2019-05-06,2019-05-08,377.0,366.55,494.0,-5162.299999999988,-0.027718832891246655
LICHSGFIN,2019-05-08,2019-05-09,476.8,475.5,347.0,-451.1000000000058,-0.0027265100671141178
TATAPOWER,2019-04-26,2019-05-10,67.65,63.8,2956.0,-11380.600000000035,-0.05691056910569118
SRF,2019-05-10,2019-05-13,487.52,493.2,383.0,2175.4400000000023,0.011650804069576647
AUROPHARMA,2019-05-08,2019-05-13,763.0,717.45,235.0,-10704.25,-0.05969855832241147
TATACONSUM,2019-05-13,2019-05-14,200.05,201.35,943.0,1225.899999999965,0.006498375406148377
JKCEMENT,2019-05-09,2019-05-20,840.3,915.0,198.0,14790.600000000006,0.08889682256337028
GAIL,2019-05-14,2019-05-20,114.92,114.9,1635.0,-32.70000000001164,-0.00017403411068565977
MPHASIS,2019-05-20,2019-05-21,950.0,939.55,191.0,-1995.9500000000116,-0.011000000000000048
HEROMOTOCO,2019-04-02,2019-05-23,2577.95,2753.0,75.0,13128.75,0.06790279097732702
EICHERMOT,2019-05-21,2019-05-24,2088.0,2082.23,86.0,-496.22000000000116,-0.002763409961685815
CONCOR,2019-05-24,2019-05-27,506.8,523.9,366.0,6258.599999999977,0.033741120757695274
LTIM,2019-05-27,2019-05-28,1731.05,1785.4,110.0,5978.5,0.03139712891019909
BERGEPAINT,2019-05-23,2019-05-28,255.0,252.88,784.0,-1662.0800000000163,-0.008313725490196096
EXIDEIND,2019-05-28,2019-05-29,215.2,213.05,929.0,-1997.3499999999767,-0.009990706319702497
ALKEM,2019-03-12,2019-05-30,1732.0,1760.0,115.0,3220.0,0.016166281755196306
BAJAJ-AUTO,2019-05-29,2019-05-30,2928.0,2947.8,68.0,1346.4000000000233,0.006762295081967276
ONGC,2019-05-30,2019-05-31,169.2,172.0,1182.0,3309.600000000006,0.016548463356974064
ITC,2019-05-30,2019-05-31,288.9,278.55,692.0,-7162.1999999999825,-0.03582554517133945
IOC,2019-05-31,2019-06-03,110.2,113.13,1814.0,5315.01999999996,0.026588021778584325
SAIL,2019-05-31,2019-06-11,50.05,49.65,3996.0,-1598.3999999999942,-0.007992007992007964
TVSMOTOR,2019-05-20,2019-06-12,498.85,473.0,376.0,-9719.600000000006,-0.051819184123484054
ESCORTS,2019-06-03,2019-06-14,605.5,556.8,330.0,-16071.00000000003,-0.08042939719240305
OFSS,2019-05-28,2019-06-14,3430.0,3233.0,56.0,-11032.0,-0.057434402332361516
CIPLA,2019-06-14,2019-06-17,555.6,545.2,327.0,-3400.7999999999884,-0.018718502519798376
ACC,2019-06-17,2019-06-18,1508.0,1529.0,118.0,2478.0,0.013925729442970823
BAJAJ-AUTO,2019-06-18,2019-06-20,2873.0,2905.0,63.0,2016.0,0.011138183083884442
GLENMARK,2019-06-14,2019-06-21,528.0,498.2,355.0,-10579.0,-0.05643939393939396
JUBLFOOD,2019-06-21,2019-06-24,249.9,250.89,710.0,702.8999999999942,0.003961584633853464
TATACOMM,2019-06-11,2019-06-24,504.0,477.1,396.0,-10652.399999999994,-0.05337301587301583
HCLTECH,2019-06-24,2019-06-25,538.67,538.65,330.0,-6.599999999976717,-3.712848311578854e-05
NMDC,2019-06-25,2019-06-27,110.9,113.65,1612.0,4433.0,0.02479711451758341
MFSL,2019-06-27,2019-06-28,420.55,406.0,434.0,-6314.700000000012,-0.03459755082629892
IDFCFIRSTB,2019-06-20,2019-07-01,42.25,44.25,4334.0,8668.0,0.047337278106508875
TATAPOWER,2019-06-24,2019-07-01,65.2,71.0,2886.0,16738.79999999999,0.08895705521472388
TORNTPHARM,2019-06-28,2019-07-02,770.25,770.0,229.0,-57.25,-0.0003245699448231094
TATACONSUM,2019-07-01,2019-07-02,272.3,271.45,734.0,-623.9000000000233,-0.003121557106133025
GAIL,2019-07-01,2019-07-02,104.15,103.72,1877.0,-807.1100000000151,-0.004128660585693777
LICHSGFIN,2019-07-02,2019-07-03,569.0,566.95,313.0,-641.6499999999942,-0.003602811950790781
NAVINFLUOR,2019-07-02,2019-07-03,714.0,709.0,273.0,-1365.0,-0.0070028011204481795
FEDERALBNK,2019-07-03,2019-07-04,109.8,108.6,1632.0,-1958.4000000000233,-0.010928961748633906
INDIAVIX,2019-07-02,2019-07-04,14.26,13.53,13836.0,-10100.279999999999,-0.05119214586255263
HINDPETRO,2019-07-03,2019-07-04,287.75,288.1,667.0,233.45000000001164,0.0012163336229366558
ICICIPRULI,2019-07-04,2019-07-05,396.0,399.0,483.0,1449.0,0.007575757575757576
GRASIM,2019-07-05,2019-07-08,919.34,885.48,209.0,-7076.739999999991,-0.03683076990014577
GAIL,2019-07-04,2019-07-10,102.73,96.5,1815.0,-11307.450000000012,-0.06064440767059285
NAVINFLUOR,2019-07-10,2019-07-11,646.8,667.0,272.0,5494.400000000023,0.031230674087817017
NIFTYPHARMA,2019-06-12,2019-07-12,8178.4,8135.1,22.0,-952.5999999999767,-0.00529443411914302
VOLTAS,2019-07-11,2019-07-12,591.0,587.95,307.0,-936.3499999999767,-0.005160744500845946
POWERGRID,2019-07-12,2019-07-15,115.6,115.69,1564.0,140.7600000000093,0.0007785467128027977
NAVINFLUOR,2019-07-12,2019-07-16,650.0,633.0,275.0,-4675.0,-0.026153846153846153
HINDPETRO,2019-07-15,2019-07-16,286.6,296.25,631.0,6089.149999999994,0.03367062107466844
COROMANDEL,2019-07-08,2019-07-16,406.7,376.75,458.0,-13717.100000000006,-0.07364150479468894
VOLTAS,2019-07-16,2019-07-17,597.0,589.1,292.0,-2306.7999999999884,-0.01323283082077048
HINDALCO,2019-07-16,2019-07-17,199.0,203.9,935.0,4581.5,0.024623115577889477
PIIND,2019-07-16,2019-07-17,1147.2,1149.0,151.0,271.79999999998836,0.001569037656903726
ASHOKLEY,2019-07-17,2019-07-19,85.3,79.5,2344.0,-13595.199999999983,-0.06799531066822975
RBLBANK,2019-07-19,2019-07-22,500.2,475.95,369.0,-8948.25,-0.04848060775689724
BPCL,2019-07-17,2019-07-23,352.8,359.0,466.0,2889.1999999999825,0.017573696145124683
M&MFIN,2019-05-13,2019-07-23,225.5,205.47,757.0,-15162.709999999992,-0.0888248337028825
MANAPPURAM,2019-07-23,2019-07-25,121.45,114.85,1495.0,-9867.0,-0.054343351173322424
BHEL,2019-07-17,2019-07-26,64.05,60.7,2697.0,-9034.950000000012,-0.05230288836846205
RBLBANK,2019-07-25,2019-07-30,454.0,394.2,375.0,-22425.0,-0.13171806167400885
ABCAPITAL,2019-07-26,2019-07-30,87.0,81.15,1890.0,-11056.5,-0.06724137931034477
PFC,2019-07-30,2019-07-31,86.0,87.36,1781.0,2422.1600000000035,0.015813953488372088
IDFC,2019-07-23,2019-08-07,34.3,32.55,4611.0,-8069.25,-0.05102040816326531
BANDHANBNK,2019-07-30,2019-08-08,483.0,490.0,309.0,2163.0,0.014492753623188406
MRF,2019-07-22,2019-08-09,54060.05,57200.0,3.0,9419.849999999977,0.05808263218402493
ICICIPRULI,2019-08-08,2019-08-13,393.05,376.0,386.0,-6581.3000000000175,-0.04337870499936398
LTTS,2019-08-09,2019-08-14,1589.9,1577.0,106.0,-1367.4000000000233,-0.008113717843889609
JKCEMENT,2019-07-04,2019-08-16,999.0,1012.0,179.0,2327.0,0.013013013013013013
RECLTD,2019-08-13,2019-08-16,105.56,111.0,1410.0,7670.399999999994,0.05153467222432737
ADANIPORTS,2019-08-14,2019-08-16,358.0,356.6,462.0,-646.7999999999884,-0.003910614525139602
AXISBANK,2019-08-16,2019-08-19,675.1,685.2,266.0,2686.600000000006,0.014960746556065802
CHOLAFIN,2019-08-19,2019-08-20,264.4,259.0,668.0,-3607.1999999999825,-0.020423600605143637
GRASIM,2019-08-16,2019-08-21,749.62,692.3,266.0,-15247.120000000024,-0.07646540914063132
OBEROIRLTY,2019-08-21,2019-08-22,511.15,484.25,358.0,-9630.199999999983,-0.05262643059767187
INDUSINDBK,2019-08-07,2019-08-22,1430.0,1339.8,105.0,-9471.0,-0.06307692307692311
MUTHOOTFIN,2019-08-22,2019-08-23,598.95,610.1,240.0,2676.0,0.01861591117789461
MCDOWELL-N,2019-08-23,2019-08-26,579.2,591.0,253.0,2985.399999999994,0.0203729281767955
AUROPHARMA,2019-07-31,2019-09-05,568.0,614.0,273.0,12558.0,0.08098591549295775
ABCAPITAL,2019-08-22,2019-09-06,88.05,92.65,1985.0,9131.0,0.05224304372515626
SBIN,2019-09-06,2019-09-09,273.5,277.9,666.0,2930.399999999994,0.01608775137111509
UBL,2019-09-09,2019-09-11,1286.0,1310.0,143.0,3432.0,0.01866251944012442
IDFC,2019-09-11,2019-09-12,36.15,35.4,5204.0,-3903.0,-0.02074688796680498
CONCOR,2019-08-20,2019-09-13,475.65,533.7,364.0,21130.20000000001,0.12204351939451293
IEX,2019-08-26,2019-09-13,45.0,39.57,3316.0,-18005.880000000005,-0.12066666666666666
COROMANDEL,2019-08-16,2019-09-16,341.2,404.0,374.0,23487.199999999997,0.18405627198124272
BHARTIARTL,2019-09-16,2019-09-17,344.0,341.15,402.0,-1145.7000000000116,-0.008284883720930298
OBEROIRLTY,2019-09-16,2019-09-17,534.1,520.2,280.0,-3892.0,-0.02602508893465639
LUPIN,2019-09-17,2019-09-18,757.45,761.0,183.0,649.6499999999942,0.0046867780051487945
LTIM,2019-09-13,2019-09-19,1603.2,1556.0,120.0,-5664.0,-0.029441117764471086
DIVISLAB,2019-09-05,2019-09-19,1638.0,1577.4,101.0,-6120.599999999977,-0.03699633699633694
INDUSTOWER,2019-09-18,2019-09-20,254.7,258.8,549.0,2250.9000000000233,0.016097369454260005
SBIN,2019-09-19,2019-09-20,274.5,301.9,658.0,18029.199999999983,0.09981785063752269
SIEMENS,2019-09-12,2019-09-20,1230.0,1329.8,150.0,14970.0,0.08113821138211379
GODREJCP,2019-09-20,2019-09-23,686.0,661.0,213.0,-5325.0,-0.03644314868804665
NIFTY BANK,2019-09-19,2019-09-23,26775.15,30504.65,6.0,22377.0,0.1392896024858871
PFC,2019-09-17,2019-09-23,81.56,84.0,1778.0,4338.320000000007,0.029916625796959265
UBL,2019-09-20,2019-09-23,1280.0,1380.0,151.0,15100.0,0.078125
BRITANNIA,2019-09-23,2019-09-24,3068.0,3093.0,47.0,1175.0,0.008148631029986962
ADANIENT,2019-09-23,2019-09-24,149.75,147.2,1212.0,-3090.600000000006,-0.017028380634390727
BANKBARODA,2019-09-24,2019-09-25,98.8,93.2,1567.0,-8775.200000000012,-0.05668016194331978
EXIDEIND,2019-09-24,2019-09-25,196.5,189.55,896.0,-6227.1999999999825,-0.035368956743002486
MOTHERSON,2019-09-23,2019-09-25,78.0,71.5,1957.0,-12720.5,-0.08333333333333333
PERSISTENT,2019-09-20,2019-09-25,606.8,570.0,328.0,-12070.399999999994,-0.06064601186552399
MGL,2019-09-25,2019-09-26,908.95,931.0,164.0,3616.1999999999825,0.02425876010781666
SBIN,2019-09-25,2019-09-26,279.3,282.6,511.0,1686.2999999999884,0.011815252416756216
INDUSINDBK,2019-09-23,2019-09-26,1516.0,1545.0,131.0,3799.0,0.01912928759894459
MCDOWELL-N,2019-09-25,2019-09-26,651.4,670.5,280.0,5348.0,0.029321461467608265
INDUSTOWER,2019-09-27,2019-09-30,256.2,258.25,780.0,1599.0,0.00800156128024985
GODREJCP,2019-09-27,2019-09-30,690.1,687.0,205.0,-635.5,-0.004492102593827014
IDFCFIRSTB,2019-09-25,2019-09-30,42.85,40.15,3916.0,-10573.200000000012,-0.06301050175029178
LAURUSLABS,2019-09-30,2019-10-01,75.0,71.2,1929.0,-7330.1999999999825,-0.05066666666666663
BRITANNIA,2019-09-30,2019-10-04,2951.0,2844.0,67.0,-7169.0,-0.03625889528973229
NIFTY 50,2019-09-26,2019-10-04,11582.1,11160.35,13.0,-5482.75,-0.03641394911112838
NIFTY50,2019-09-30,2019-10-04,11478.1,11160.35,13.0,-4130.75,-0.027683153135100756
LUPIN,2019-09-27,2019-10-07,717.9,663.65,278.0,-15081.5,-0.07556762780331523
COALINDIA,2019-10-01,2019-10-07,194.2,184.0,748.0,-7629.600000000006,-0.05252317198764155
GMRINFRA,2019-10-04,2019-10-07,16.45,16.5,9070.0,453.5,0.0030395136778115935
ABB,2019-10-04,2019-10-07,1461.4,1474.0,99.0,1247.3999999999942,0.008621869440262699
LAURUSLABS,2019-10-04,2019-10-09,70.2,66.04,2650.0,-11023.99999999997,-0.059259259259259206
SRF,2019-10-07,2019-10-14,530.2,522.39,281.0,-2194.610000000015,-0.014730290456431646
NAVINFLUOR,2019-10-14,2019-10-15,706.2,736.7,211.0,6435.5,0.04318889832908524
POWERGRID,2019-10-15,2019-10-16,113.26,111.99,1370.0,-1739.9000000000233,-0.011213137912767174
MARUTI,2019-10-07,2019-10-17,6632.15,7126.0,22.0,10864.700000000012,0.07446303234999214
DLF,2019-10-17,2019-10-22,163.9,177.2,954.0,12688.199999999983,0.08114704087858439
ULTRACEMCO,2019-10-22,2019-10-23,4250.8,4251.15,39.0,13.649999999965075,8.233744236366197e-05
CHAMBLFERT,2019-10-16,2019-10-23,151.9,160.1,1011.0,8290.200000000012,0.05398288347597096
WIPRO,2019-10-23,2019-10-24,254.5,249.7,659.0,-3163.2000000000116,-0.018860510805501027
RAMCOCEM,2019-10-24,2019-10-25,750.55,756.0,259.0,1411.5500000000175,0.007261341682766032
ZYDUSLIFE,2019-10-25,2019-10-27,243.5,245.45,805.0,1569.75,0.00800821355236135
DELTACORP,2019-10-07,2019-10-29,156.95,200.6,1155.0,50415.75,0.2781140490602103
MRF,2019-10-23,2019-10-29,64350.0,65250.0,2.0,1800.0,0.013986013986013986
GNFC,2019-10-29,2019-10-31,204.3,217.95,978.0,13349.699999999953,0.06681350954478696
JSWSTEEL,2019-10-07,2019-10-31,208.05,227.7,682.0,13401.299999999988,0.0944484498918528
HAL,2019-10-31,2019-11-04,381.0,388.5,444.0,3330.0,0.01968503937007874
INDIACEM,2019-10-27,2019-11-04,82.7,86.9,2389.0,10033.799999999988,0.05078597339782349
DLF,2019-11-04,2019-11-05,184.0,184.2,936.0,187.19999999998254,0.0010869565217390686
WIPRO,2019-11-05,2019-11-06,258.45,256.3,756.0,-1625.399999999965,-0.008318823757012874
NIFTYBANK,2019-11-04,2019-11-06,30330.4,30584.8,6.0,1526.399999999965,0.008387624297734214
RAMCOCEM,2019-11-06,2019-11-07,804.85,803.5,241.0,-325.3500000000058,-0.0016773311797229579
GMRINFRA,2019-10-31,2019-11-08,20.85,21.6,9592.0,7194.0,0.03597122302158273
CANFINHOME,2019-11-07,2019-11-08,408.8,402.95,471.0,-2755.350000000035,-0.014310176125244673
VEDL,2019-11-06,2019-11-08,157.45,155.55,1173.0,-2228.6999999999534,-0.012067322959669592
MARUTI,2019-11-08,2019-11-11,7192.65,7121.3,27.0,-1926.4499999999825,-0.009919848734471921
BALKRISIND,2019-11-08,2019-11-11,849.5,826.95,219.0,-4938.4499999999825,-0.026545026486168282
LTTS,2019-10-29,2019-11-11,1483.0,1445.05,111.0,-4212.450000000012,-0.025590020229265036
ALKEM,2019-11-11,2019-11-13,1990.0,2060.0,91.0,6370.0,0.035175879396984924
HAL,2019-11-11,2019-11-14,385.0,405.5,498.0,10209.0,0.053246753246753244
DLF,2019-11-14,2019-11-15,209.35,211.95,955.0,2483.0,0.012419393360401215
ULTRACEMCO,2019-11-15,2019-11-18,4079.95,4117.7,49.0,1849.75,0.009252564369661393
ZYDUSLIFE,2019-11-18,2019-11-19,241.5,243.9,828.0,1987.2000000000116,0.009937888198757787
RECLTD,2019-11-11,2019-11-19,105.71,107.4,1549.0,2617.810000000027,0.01598713461356553
ADANIPORTS,2019-11-19,2019-11-21,364.0,371.8,482.0,3759.600000000006,0.02142857142857146
GRASIM,2019-11-21,2019-11-22,774.32,788.96,231.0,3381.8399999999965,0.01890691187106104
COROMANDEL,2019-11-22,2019-11-25,466.0,475.0,390.0,3510.0,0.019313304721030045
ONGC,2019-11-13,2019-11-26,137.5,130.1,1346.0,-9960.399999999994,-0.05381818181818186
BANKBARODA,2019-10-09,2019-11-27,91.15,102.5,1892.0,21474.199999999983,0.12452002194185402
OBEROIRLTY,2019-11-25,2019-11-27,505.4,497.65,366.0,-2836.5,-0.015334388603086665
INFY,2019-11-27,2019-11-28,696.1,701.45,263.0,1407.0499999999884,0.007685677345209054
PIDILITIND,2019-11-28,2019-11-29,1316.0,1302.0,140.0,-1960.0,-0.010638297872340425
GNFC,2019-11-27,2019-12-06,190.3,178.0,1010.0,-12423.0,-0.06463478717813984
INDIACEM,2019-11-19,2019-12-06,79.6,74.65,2512.0,-12434.399999999965,-0.062185929648241066
CUMMINSIND,2019-11-08,2019-12-06,555.1,520.2,360.0,-12563.99999999997,-0.06287155467483332
NIFTY 50,2019-12-06,2019-12-09,11916.0,11937.2,15.0,318.0,0.0017791205102383962
BALKRISIND,2019-12-06,2019-12-13,920.55,955.0,203.0,6993.350000000006,0.037423279561131985
SUNTV,2019-12-13,2019-12-16,459.7,453.55,419.0,-2576.8499999999767,-0.013378290189253812
AARTIIND,2019-12-16,2019-12-17,386.9,385.5,491.0,-687.3999999999942,-0.0036185060739208513
TECHM,2019-12-17,2019-12-18,778.7,789.0,243.0,2502.899999999994,0.013227173494285288
NTPC,2019-12-06,2019-12-26,112.7,116.3,1668.0,6004.799999999988,0.03194321206743562
COALINDIA,2019-12-09,2019-12-27,191.65,204.45,940.0,12032.0,0.06678841638403331
JSWSTEEL,2019-12-27,2019-12-30,269.0,270.7,716.0,1217.1999999999825,0.006319702602230441
HAVELLS,2019-12-30,2020-01-03,653.0,661.55,297.0,2539.3499999999767,0.013093415007656898
CUMMINSIND,2019-12-26,2020-01-03,554.6,572.8,349.0,6351.799999999988,0.03281644428416865
CROMPTON,2020-01-03,2020-01-06,239.55,237.75,819.0,-1474.2000000000116,-0.007514088916718895
AARTIIND,2020-01-03,2020-01-06,420.5,427.5,474.0,3318.0,0.016646848989298454
IOC,2019-11-26,2020-01-08,86.23,81.4,2046.0,-9882.179999999993,-0.056012988519076864
MARUTI,2020-01-06,2020-01-09,7032.0,7240.0,27.0,5616.0,0.02957906712172924
ESCORTS,2020-01-06,2020-01-09,606.7,642.0,329.0,11613.699999999983,0.05818361628481944
TECHM,2020-01-08,2020-01-09,768.1,774.75,230.0,1529.5,0.00865772685848194
HAL,2020-01-09,2020-01-10,367.5,368.0,528.0,264.0,0.0013605442176870747
TCS,2020-01-09,2020-01-10,2220.0,2213.0,90.0,-630.0,-0.003153153153153153
TATACHEM,2020-01-09,2020-01-10,676.2,692.2,281.0,4496.0,0.023661638568470866
SYNGENE,2020-01-10,2020-01-13,309.9,312.0,625.0,1312.5,0.0067763794772507996
BEL,2020-01-10,2020-01-13,32.38,32.7,6176.0,1976.320000000007,0.009882643607164924
WIPRO,2020-01-13,2020-01-14,255.1,256.55,764.0,1107.8000000000175,0.0056840454723638455
NTPC,2020-01-14,2020-01-15,123.25,123.5,1606.0,401.5,0.002028397565922921
MOTHERSON,2019-11-29,2020-01-15,85.43,92.67,2138.0,15479.119999999966,0.08474774669319904
AARTIIND,2020-01-15,2020-01-16,426.5,428.5,465.0,930.0,0.004689331770222743
GLENMARK,2019-12-18,2020-01-17,354.9,360.45,540.0,2997.0,0.015638207945900286
SUNPHARMA,2020-01-17,2020-01-20,454.75,449.3,429.0,-2338.0499999999884,-0.011984606926882878
COLPAL,2020-01-20,2020-01-21,1500.9,1486.8,128.0,-1804.8000000000175,-0.009394363381970907
ONGC,2020-01-16,2020-01-22,124.65,116.3,1597.0,-13334.950000000012,-0.0669875651825111
NIFTY FINANCIAL SERVICES,2020-01-22,2020-01-23,14179.6,14296.75,13.0,1522.9499999999825,0.00826186916415129
M&MFIN,2020-01-15,2020-01-23,215.23,222.54,921.0,6732.510000000009,0.03396366677507784
TECHM,2020-01-23,2020-01-24,769.5,786.9,244.0,4245.600000000006,0.022612085769980476
NAUKRI,2020-01-13,2020-01-24,2495.05,2696.0,80.0,16076.0,0.08053946814693085
UBL,2020-01-23,2020-01-24,1263.0,1275.3,158.0,1943.3999999999942,0.009738717339667422
GLENMARK,2020-01-24,2020-01-27,350.9,356.0,560.0,2856.0,0.01453405528640645
PAGEIND,2020-01-24,2020-01-27,26300.9,26300.0,7.0,-6.300000000017462,-3.4219361314687146e-05
AMBUJACEM,2020-01-27,2020-01-28,215.0,216.15,930.0,1069.5,0.005348837209302352
BIOCON,2020-01-21,2020-01-29,294.1,296.85,650.0,1787.5,0.00935056103366202
LICHSGFIN,2020-01-28,2020-01-29,457.5,458.2,437.0,305.8999999999942,0.0015300546448087182
AMBUJACEM,2020-01-29,2020-01-30,214.4,209.75,932.0,-4333.8000000000175,-0.02168843283582092
FEDERALBNK,2020-01-29,2020-01-30,94.75,92.65,2110.0,-4431.0,-0.022163588390501258
INDUSINDBK,2020-01-24,2020-01-30,1318.0,1231.55,151.0,-13053.950000000012,-0.06559180576631263
BEL,2020-01-27,2020-01-31,33.82,30.0,5913.0,-22587.660000000003,-0.11295091661738617
LICHSGFIN,2020-01-30,2020-01-31,438.6,440.0,455.0,637.0,0.0031919744642042343
PNB,2020-01-10,2020-02-01,62.45,59.0,3106.0,-10715.700000000012,-0.055244195356285074
BHARATFORG,2020-01-31,2020-02-01,490.0,474.5,367.0,-5688.5,-0.03163265306122449
FEDERALBNK,2020-01-31,2020-02-01,91.55,88.3,2166.0,-7039.5,-0.0354997269251775
PEL,2020-01-30,2020-02-01,1571.9,1450.0,121.0,-14749.900000000023,-0.07754946243399713
KOTAKBANK,2020-02-01,2020-02-03,1652.0,1676.3,114.0,2770.1999999999825,0.01470944309927358
NMDC,2020-02-01,2020-02-05,105.15,113.5,1536.0,12825.599999999977,0.07941036614360432
NATIONALUM,2020-02-03,2020-02-06,41.7,44.5,4558.0,12762.399999999994,0.06714628297362103
BIOCON,2020-02-05,2020-02-10,296.4,308.0,593.0,6878.8000000000175,0.03913630229419711
AMBUJACEM,2020-02-10,2020-02-11,207.8,211.25,888.0,3063.5999999999767,0.016602502406159715
SUNPHARMA,2020-02-01,2020-02-17,422.8,407.65,473.0,-7165.950000000012,-0.03583254493850528
LICHSGFIN,2020-02-11,2020-02-17,432.95,380.5,433.0,-22710.850000000006,-0.12114562882549945
INDIGO,2020-01-30,2020-02-17,1408.5,1455.0,141.0,6556.5,0.03301384451544196
NMDC,2020-02-17,2020-02-18,106.25,99.8,1809.0,-11668.050000000017,-0.0607058823529412
FEDERALBNK,2020-02-17,2020-02-19,84.5,84.35,1983.0,-297.45000000001164,-0.0017751479289941502
CUB,2020-02-19,2020-02-20,221.0,222.05,771.0,809.5500000000175,0.004751131221719509
SIEMENS,2020-02-01,2020-02-24,1421.65,1372.2,124.0,-6131.799999999988,-0.03478352618436327
AXISBANK,2020-02-20,2020-02-25,745.5,730.0,229.0,-3549.5,-0.02079141515761234
MPHASIS,2020-02-17,2020-02-26,914.65,851.0,218.0,-13875.699999999983,-0.06958946044935219
CONCOR,2020-02-25,2020-02-26,541.0,513.0,310.0,-8680.0,-0.051756007393715345
AXISBANK,2020-02-26,2020-02-27,728.3,737.3,252.0,2268.0,0.012357544967733078
M&M,2020-02-24,2020-02-28,514.15,457.0,331.0,-18916.649999999994,-0.11115433239327041
PAGEIND,2020-02-18,2020-03-02,22850.0,21612.0,8.0,-9904.0,-0.054179431072210064
PETRONET,2020-03-02,2020-03-03,241.1,248.7,645.0,4902.0,0.03152218996267107
BIOCON,2020-03-02,2020-03-03,285.2,304.3,600.0,11460.0,0.06697054698457232
BRITANNIA,2020-03-03,2020-03-04,3041.95,3063.15,53.0,1123.600000000035,0.006969213826657333
AMBUJACEM,2020-03-03,2020-03-04,211.35,207.65,856.0,-3167.2000000000116,-0.01750650579607281
CONCOR,2020-02-27,2020-03-04,510.0,477.25,377.0,-12346.75,-0.0642156862745098
NIFTY BANK,2020-02-26,2020-03-04,30345.35,28671.25,5.0,-8370.5,-0.05516825477379561
HDFCLIFE,2020-03-04,2020-03-05,569.5,564.7,288.0,-1382.3999999999942,-0.008428446005267699
FEDERALBNK,2020-03-04,2020-03-05,83.5,83.1,2114.0,-845.6000000000058,-0.004790419161676715
LTIM,2020-03-04,2020-03-05,1890.8,1882.0,95.0,-836.0,-0.004654114660461156
LAURUSLABS,2020-03-05,2020-03-06,85.0,83.7,1898.0,-2467.399999999994,-0.01529411764705879
GODREJPROP,2020-03-05,2020-03-06,954.0,913.05,182.0,-7452.899999999994,-0.04292452830188684
ZEEL,2020-02-06,2020-03-06,235.5,220.85,849.0,-12437.850000000006,-0.06220806794055204
NIFTY BANK,2020-03-05,2020-03-06,28787.6,27780.45,6.0,-6042.899999999965,-0.034985549333740845
LTIM,2020-03-06,2020-03-09,1912.0,1875.0,97.0,-3589.0,-0.019351464435146442
MGL,2020-03-06,2020-03-11,999.0,975.55,166.0,-3892.7000000000116,-0.02347347347347352
CIPLA,2020-03-04,2020-03-11,445.85,418.1,329.0,-9129.75,-0.06224066390041493
