stock,year,Monday,Tuesday,Wednesday,Thursday,Friday
ADANIENT,2023,-22.61254228467343,-24.8478357409681,-25.530523065651405,-26.624120864808543,-25.495554393305436
ADANIENT,2024,2.1409993626952852,3.2053906516547195,3.4228567625133084,2.9372496662216285,3.2037221668328377
ADANIPORTS,2017,9.906364499932147,8.956228956228957,8.01019723601235,7.257089100927294,9.587378640776702
ADANIPORTS,2018,-3.4732633683158363,-5.8949220713926564,-8.01223241590214,-6.109011096207782,-8.603800306857073
ADANIPORTS,2019,-3.977421895510627,-6.298003072196626,-1.732283464566935,-3.9395145244727328,-5.1238591916557965
ADANIPORTS,2020,27.289473684210524,25.53357626236336,28.427606305470928,25.68627450980392,20.94240837696335
ADANIPORTS,2021,45.34603811434302,46.20938628158844,45.87878787878788,41.20167494400622,44.62376237623763
ADANIPORTS,2022,9.653061224489802,10.487144790257103,7.427055702917771,11.041948579161032,11.304347826086962
ADANIPORTS,2023,32.60340632603406,25.55012224938875,27.07558859975217,24.6501680415521,26.954579300074467
ADANIPORTS,2024,12.611660743444453,11.348569839135886,10.98931214031241,7.308377896613191,4.683434518647007
ALKEM,2017,14.771000651182986,18.14207650273224,17.3391494002181,20.28000767144306,21.536889208076673
ALKEM,2018,-12.314606741573034,-14.745222929936302,-15.636653024101859,-15.59383499546691,-14.815315315315319
ALKEM,2019,1.4540816326530612,3.3651859504132275,7.515384615384625,3.4658511722731906,4.102564102564102
ALKEM,2020,39.71626115457309,38.160377358490564,39.590281086231535,39.618138424821005,40.902380952380945
ALKEM,2021,17.414782315221057,16.377287658376346,17.944537815126047,21.188948365860963,22.843293447679745
ALKEM,2022,-14.953360768175589,-15.099557522123893,-16.043225270157937,-18.718504470333244,-18.547554347826093
ALKEM,2023,63.13333333333333,64.7346345652102,68.36802333289144,69.0108445612882,72.95696867878708
ALKEM,2024,2.0097263725317793,0.15444015444015444,-2.3580952380952414,-4.648260211800307,-4.317406143344706
AMBUJACEM,2017,6.363636363636363,10.10466988727858,6.948282668772193,5.971896955503517,6.791338582677166
AMBUJACEM,2018,-16.820702402957487,-17.508417508417512,-18.817697815311192,-20.985401459854014,-18.876897750137196
AMBUJACEM,2019,-10.1605504587156,-11.973094170403582,-9.812012838147641,-9.03135236312587,-9.831525501961695
AMBUJACEM,2020,25.444388014220415,22.866465863453822,28.20512820512821,21.345029239766088,23.171330387825243
AMBUJACEM,2021,45.95021730541288,49.52904238618523,43.86032233307749,40.87715967343838,50.58776648734808
AMBUJACEM,2022,33.0749354005168,34.52564102564102,31.688708036622575,35.29944379769758,32.02218860312657
AMBUJACEM,2023,-0.1613668723303318,-4.511278195488721,-0.5498215491463341,-1.7142857142857144,0.019245573518095214
AMBUJACEM,2024,0.05658242172764136,-0.766102336139214,-1.5981308411214867,-1.7518248175182525,-1.4959830085880546
APOLLOHOSP,2017,-8.931970939041923,-7.159772655509951,-5.650980392156859,-2.380952380952381,-3.5999999999999996
APOLLOHOSP,2018,3.9735099337748347,2.965888086035956,8.253130057064995,6.577701248385716,3.6689955235744387
APOLLOHOSP,2019,10.794010711912112,13.886034932427096,9.940428911834797,9.090909090909092,9.804906316399466
APOLLOHOSP,2020,63.502650932101936,60.49091338210998,67.83216783216784,61.260053619302944,61.05188583766278
APOLLOHOSP,2021,100.7887090078871,93.53293413173652,100.50276520864756,98.72505985634477,108.43703334992531
APOLLOHOSP,2022,-6.174819566960705,-6.33010882708586,-7.669619488624921,-8.535108958837773,-10.712148414123279
APOLLOHOSP,2023,23.352030513798525,25.480431803749887,27.91745221779428,29.58990536277602,30.438756855575868
APOLLOHOSP,2024,-0.839727938611783,0.9678991713669028,0.38181487606168224,1.8681843854542295,1.0764759120022183
APOLLOTYRE,2017,0.039215686274507576,5.559952512861105,5.9089124460149245,4.337631887456035,3.5990712074303453
APOLLOTYRE,2018,-12.322893363161814,-11.934156378600825,-13.656550703182821,-14.486067540136558,-16.826071555083246
APOLLOTYRE,2019,-28.169934640522875,-30.147215703008325,-28.388357949609034,-29.342105263157897,-29.63359760017142
APOLLOTYRE,2020,10.799875505757853,12.089274643521387,10.189718482252145,4.792708027050853,16.08009708737864
APOLLOTYRE,2021,10.878217033695941,15.508021390374333,16.621983914209114,13.702928870292897,21.537607549264493
APOLLOTYRE,2022,44.91045114486511,42.980513728963686,41.68690660189889,43.23258869908015,39.186295503211994
APOLLOTYRE,2023,38.24695121951219,32.4045566502463,36.47169221144824,30.368731563421825,38.18873668188736
APOLLOTYRE,2024,0.430558622212419,2.528182116668481,1.989071038251371,4.2491657397107945,1.6165780622762262
ASHOKLEY,2017,13.647642679900745,19.518314099347705,15.768854064642518,15.294117647058819,14.745437079731035
ASHOKLEY,2018,-13.611462284028661,-15.182186234817813,-16.69341894060995,-18.912529550827422,-19.025157232704405
ASHOKLEY,2019,-12.064343163538874,-20.61403508771929,-20.039980009995002,-19.18575063613231,-17.47673216132369
ASHOKLEY,2020,18.543870566272567,15.66118220597198,16.913580246913583,13.674197384066588,17.44324970131421
ASHOKLEY,2021,18.042226487523987,17.59082217973232,15.80706781279847,8.832807570977916,24.040404040404038
ASHOKLEY,2022,10.997643362136698,11.050156739811909,9.59634424980959,9.118426031025336,8.7433762301287
ASHOKLEY,2023,17.943548387096765,18.16333446289392,19.9725463280714,18.461019237259528,22.813559322033903
ASHOKLEY,2024,-4.0096878363832165,-1.7718715393133935,-2.2271714922048997,-1.8626633305532356,-1.4771460423634368
ASIANPAINT,2017,1.3368983957219251,3.6938600837875577,1.2367491166077738,1.3596102745792655,4.115244805457066
ASIANPAINT,2018,19.47598253275109,18.916083916083924,19.093695271453587,17.263677358972185,14.981257633828909
ASIANPAINT,2019,29.120091716824316,30.994152046783626,28.919242056447242,30.569574621485216,31.23644251626898
ASIANPAINT,2020,57.2533395828451,55.511924698273376,53.35312902683622,54.237903676388434,48.397142857142846
ASIANPAINT,2021,18.761801016702968,20.350500715307582,20.109287665851184,20.673593694016482,22.161654813905642
ASIANPAINT,2022,-10.67127906467575,-9.908084244047188,-11.542824730572887,-11.070919965821698,-13.58785468194168
ASIANPAINT,2023,9.355018526412442,11.631743936644117,12.881806108897742,12.940199335548172,13.897736797988264
ASIANPAINT,2024,-2.6253687315634218,-3.4734513274336285,-2.6652246699951054,-2.6767594471684393,-1.9316825775656323
ASTRAL,2017,22.461135657011944,23.167155425219953,22.31504748229612,22.925225965488906,23.527873995163716
ASTRAL,2018,35.054021608643446,27.875384409680443,30.501576691911715,38.2716049382716,39.66142684401452
ASTRAL,2019,28.44819173644046,31.439273822736652,23.440851827294367,26.85045980826681,23.208904625583852
ASTRAL,2020,39.8126209833527,39.98195788098421,48.50681356915048,46.93228438407524,30.688634355771168
ASTRAL,2021,58.66255979558082,67.15414742620175,74.25501330424412,76.35658914728683,74.53391511305037
ASTRAL,2022,-15.867466438160523,-17.300976290097623,-18.385093167701864,-18.65671641791045,-19.43774441436267
ASTRAL,2023,32.19387755102041,27.52362898842743,27.173465457008877,25.454557497797587,23.395407702043023
ASTRAL,2024,-4.736842105263158,-4.314960629921262,-2.4583557227297153,-2.4232633279483036,-1.4518760195758589
ATUL,2017,4.8910809699958895,12.164948453608247,10.423797881010602,10.807805075321,9.811774128954747
ATUL,2018,24.77396021699819,24.90815576781778,25.784099197665938,20.609035254380412,21.347517730496453
ATUL,2019,17.51085383502171,18.19505094614265,16.012224620153244,17.21526699838974,17.109826589595375
ATUL,2020,54.86522262334535,51.03685270766678,60.29593094944513,56.321167883211686,51.63934426229508
ATUL,2021,34.057408844065165,33.83017437452616,35.0837427932519,36.37899543378996,41.705863907180934
ATUL,2022,-12.75875587359959,-14.979611546303248,-9.987421109665046,-8.64660831509846,-10.651178098747707
ATUL,2023,-14.462512942322922,-13.89636092916097,-11.823899371069183,-11.280679672750157,-8.324821246169561
ATUL,2024,-4.659248956884562,-4.749244374790099,-5.2924791086350975,-3.323943661971831,-2.2738749759952253
AUBANK,2017,24.39478584729981,18.774080560420323,6.557120500782469,-2.3669496190283095,11.767073661612768
AUBANK,2018,-6.278366111951589,-3.1158980582524385,-11.747988153289253,-11.86666666666667,-17.77301927194861
AUBANK,2019,30.063827015761362,29.970902036857417,27.27710843373493,31.868487476538743,28.121990369181386
AUBANK,2020,7.717748043423375,5.906772031609484,7.635032811711256,6.972361809045226,12.846347607052897
AUBANK,2021,14.798817913162088,11.620338983050852,14.081632653061229,17.077227366717604,18.620154330852486
AUBANK,2022,22.71540469973889,20.41169505419436,13.02642796248934,14.045618247298917,7.245783527100048
AUBANK,2023,14.13956329210567,18.093116164720346,20.970266040688575,24.69418356877911,25.409377745826333
AUBANK,2024,2.2669383596535857,1.7948382025416019,0.3439994807554978,-2.8089887640449436,-1.5
AUROPHARMA,2017,-1.6225697997368838,0.5814381393979439,1.7673048600883652,0.14641288433382138,-1.6818149287912403
AUROPHARMA,2018,6.938060844823806,9.182156133828997,7.814609269536509,6.405082212257103,7.955223880597008
AUROPHARMA,2019,-35.84150213999724,-37.45041717959239,-37.00318515441075,-35.39562289562289,-36.16287094547964
AUROPHARMA,2020,104.72006308437534,99.08185840707965,97.91802921299325,98.74784110535407,92.63363754889178
AUROPHARMA,2021,-25.240310077519386,-25.768442622950822,-25.16532341392849,-24.33559145388223,-21.17248062015504
AUROPHARMA,2022,-40.13400793108163,-38.711911357340725,-39.034692888304136,-39.012827663134416,-38.309859154929576
AUROPHARMA,2023,135.6181713628522,140.63384267119412,142.98853184966504,144.87958586540626,145.73239755490152
AUROPHARMA,2024,2.896270935504761,2.353962885090045,3.2151538779067055,-0.8819842406876709,-2.3672595960946863
AXISBANK,2017,6.131528046421672,9.41500886350207,7.495145631067966,7.557169496515861,11.40733399405351
AXISBANK,2018,10.116351363353749,10.816618911174782,10.674408217954444,10.327253218884119,10.89845826687932
AXISBANK,2019,18.481330404769388,19.835961140308978,20.04526349822179,21.494252873563216,22.725806451612897
AXISBANK,2020,-14.554640459547386,-13.253509496284071,-16.66110183639399,-18.068783068783073,-18.039189280183145
AXISBANK,2021,7.5829005193767545,1.6478555304740474,2.5861407413091895,0.17907774958960332,9.05518126403594
AXISBANK,2022,33.24736728992047,31.43058491895701,27.038567493112943,28.975168061462487,27.830608195936236
AXISBANK,2023,17.57235832583734,13.865349623082912,15.287919883162953,16.485774499473134,16.857871255576793
AXISBANK,2024,2.4657534246575343,2.684594557386077,0.8151183970856143,0.0,-1.3444415057744865
BAJAJ-AUTO,2017,15.625559334168607,20.699021441934086,20.162279120086545,20.39237257059039,22.94280442804428
BAJAJ-AUTO,2018,-17.17325227963526,-13.70973876793402,-14.975247524752474,-16.245923975444356,-17.193597560975604
BAJAJ-AUTO,2019,22.839098878310867,16.654438738077772,19.757914338919928,19.762523191094616,19.04788112272978
BAJAJ-AUTO,2020,12.759643916913946,12.791461412151067,9.333544906378924,10.034435813245777,9.298989240299962
BAJAJ-AUTO,2021,-10.128022759601707,-9.005214600882464,-5.584357445087871,-7.055749128919861,-6.553607358436333
BAJAJ-AUTO,2022,8.415675510826466,9.197408154903721,6.9746646795827125,4.663113818043396,6.714903379511155
BAJAJ-AUTO,2023,80.56588995496378,79.77246808155546,88.80764904386952,85.33627342888643,87.36263736263736
BAJAJ-AUTO,2024,4.28635413556286,6.63165791447862,1.1760907003444292,5.123413588842635,4.68988979259281
BAJAJFINSV,2017,26.39225181598063,31.333268501410107,27.76978417266186,28.557575757575748,27.39132551233996
BAJAJFINSV,2018,25.25837042771434,20.83661417322835,26.764705882352942,26.00710900473935,27.25853658536586
BAJAJFINSV,2019,46.879675810473806,44.58940905602456,46.15865084322299,46.289514866979644,47.08631972577128
BAJAJFINSV,2020,-0.4684904197585578,-1.1013215859030838,-4.452957433867235,-6.714960629921264,-1.4456800684345694
BAJAJFINSV,2021,79.93269770050476,82.26410822437312,84.78843063738618,80.73377108393441,85.15929742283151
BAJAJFINSV,2022,-9.316037735849056,-10.002923976608184,-15.42431033236391,-15.344386831596593,-12.715249723532459
BAJAJFINSV,2023,10.899296819560032,5.654038141558949,8.033635187580856,14.652588555858303,18.07085650333997
BAJAJFINSV,2024,1.4055023923444976,-0.2967359050445104,-0.31566408576533384,-1.9861323304736136,-3.2271289680215607
BAJFINANCE,2017,26.799132947976883,29.753265602322205,26.440314510364555,25.1520572450805,26.346015793251976
BAJFINANCE,2018,52.753606429418056,47.038327526132406,50.18517978478319,48.006616095363036,45.26952695269527
BAJFINANCE,2019,66.07843137254902,59.33609958506224,57.31688659399503,61.53846153846154,64.97284716834756
BAJFINANCE,2020,29.94675133121672,29.65875333882523,25.980855589695107,24.592346481926565,25.08699967711459
BAJFINANCE,2021,32.09161095040136,34.502240405221116,37.54369193080991,35.260929499803076,32.1709028831563
BAJFINANCE,2022,-11.145328719723183,-11.615646951724882,-15.603392041748206,-15.802405276089488,-14.08454383948166
BAJFINANCE,2023,15.38109756097561,8.679122393801924,10.469369094788174,18.503116797900258,22.24264705882353
BAJFINANCE,2024,6.217278834080105,3.845895020188425,3.980382593616217,-0.2026342451874414,-0.8958167111007347
BALKRISIND,2017,46.870029673590516,43.15212810788033,34.97755232931025,39.256678281068524,40.417647058823526
BALKRISIND,2018,-22.922839377373457,-21.077303332481033,-23.83171684091195,-24.875621890547265,-24.350662757566994
BALKRISIND,2019,12.315634218289095,6.796116504854369,4.495614035087719,6.6648168701442785,10.652113070249088
BALKRISIND,2020,61.29015517151901,62.11595254131911,64.183642444512,68.3350357507661,65.80844490216272
BALKRISIND,2021,30.895160566246677,34.267819862809425,34.571181229290424,36.67957144143334,42.06981016533987
BALKRISIND,2022,-9.532548850264492,-9.17367553975548,-10.46573818539674,-10.84093211752787,-10.294117647058822
BALKRISIND,2023,18.16470588235294,18.85352425509793,19.171714325961414,15.57011494252874,16.530797101449277
BALKRISIND,2024,-1.3602798289933928,2.924565560821492,5.7779999999999925,6.512185377546944,2.2970189280578297
BALRAMCHIN,2017,-7.166230366492157,-9.407894736842112,-12.475442043221992,-14.869281045751634,-14.138153647514528
BALRAMCHIN,2018,-24.90802060338485,-23.985239852398525,-26.26995645863571,-26.82660850599782,-28.806290207290928
BALRAMCHIN,2019,70.23255813953489,77.78315585672799,66.39540449976066,62.08333333333334,69.28735632183908
BALRAMCHIN,2020,-5.829228243021334,-8.571428571428575,-9.481837606837608,-7.187246690083766,-5.412020669023654
BALRAMCHIN,2021,94.83264826776276,103.6009445100354,106.50429799426935,109.21965317919073,114.65968586387434
BALRAMCHIN,2022,3.797806900240718,-7.096774193548387,-4.727535185853477,-6.394043257298194,-4.404704752760447
BALRAMCHIN,2023,-0.45000000000000284,-3.233830845771144,2.6104936676143766,3.2009255688391796,6.611248214053771
BALRAMCHIN,2024,-4.14351292582749,-1.2716049382715993,-4.0098400984009865,-2.9086892488954263,-2.742616033755263
BANDHANBNK,2018,15.47731321387405,20.88742285592679,16.70212765957447,4.587869362363923,5.446816923685254
BANDHANBNK,2019,1.8363434567652035,-8.611111111111114,-9.076072173361151,-5.65789473684211,-3.749644919988629
BANDHANBNK,2020,-18.422636965683324,-15.992273281821886,-19.249106078665072,-19.82171474358974,-19.714566929133852
BANDHANBNK,2021,-36.29154078549848,-36.92460811147051,-37.08742756361804,-38.49382716049383,-37.06293706293706
BANDHANBNK,2022,-9.32351230858693,-6.9858712715855615,-11.875945537065045,-10.551240765296455,-13.433111603843317
BANDHANBNK,2023,5.472326258843103,-1.4184397163120472,-0.7092198581560236,-1.2396694214876034,-0.9652906140891331
BANDHANBNK,2024,-4.700328407224955,-3.162463828028113,-8.89020303567909,-10.684826395549575,-8.73015873015873
BANKBARODA,2017,4.5973464979944385,4.9056603773584975,2.9776674937965333,0.37037037037036685,0.5922693266832846
BANKBARODA,2018,-26.495196777192444,-28.847371754274864,-24.904942965779473,-29.379562043795627,-26.851851851851855
BANKBARODA,2019,-15.959183673469385,-17.89176090468497,-17.18946047678795,-17.175094024237367,-14.649158801805495
BANKBARODA,2020,-34.707724425887264,-35.15340613624545,-39.16666666666667,-41.21589277166108,-37.66683143845774
BANKBARODA,2021,21.48823082763858,23.52941176470587,23.871461361897488,21.374622356495454,27.152831652443755
BANKBARODA,2022,111.74016686531584,111.79273377010126,114.28571428571428,115.51326412918108,112.22857142857141
BANKBARODA,2023,19.925013390466,20.032008535609503,27.198027937551338,25.641718454471757,25.803814713896458
BANKBARODA,2024,-3.4334763948497855,-3.2705219839722686,-3.96655231560892,-5.061961772736825,-1.8356456776947754
BATAINDIA,2017,32.37403540626418,31.418624891209745,31.916199158485288,32.567663817663814,30.95550310341812
BATAINDIA,2018,49.23992068737608,45.79787234042554,41.847545219638256,47.61780786253579,47.76031434184677
BATAINDIA,2019,56.71111111111111,55.41740674955595,49.41599281221923,54.628504567751236,53.58468625609374
BATAINDIA,2020,-5.697947214076252,-7.667054038349799,-9.420455846982017,-9.87450085567598,-9.065334711218272
BATAINDIA,2021,14.256120527306962,13.664596273291925,9.203860072376353,11.555826723611965,18.646754811503214
BATAINDIA,2022,-12.540365984930032,-11.30952380952381,-10.238042759532728,-12.206143418150523,-11.368279569892476
BATAINDIA,2023,1.4961462898594529,-1.8226002430133657,0.15861395802830094,0.5711302852580946,1.7015384615384672
BATAINDIA,2024,-2.7581567440296078,-1.7219787100814028,-1.8660227058897323,-2.298136645962733,-2.7757239679605643
BEL,2017,23.517465475223393,25.428859737638753,19.384375608805772,16.404451266308527,17.44680851063829
BEL,2018,-51.603305785123965,-53.60978027424418,-51.002153387444096,-51.83952055934743,-51.79335307666996
BEL,2019,9.31758530183727,14.536082474226792,11.500000000000009,11.619241192411936,8.509944571242253
BEL,2020,18.2858910891089,18.86264760720945,14.02931498653903,16.463768115942027,19.536128456735057
BEL,2021,57.23744292237445,57.35797399041752,56.68088928812035,60.90619307832422,65.13002364066193
BEL,2022,41.09121909633419,39.02777777777777,40.42253521126761,40.30865071499363,44.0299582313121
BEL,2023,71.49975087194818,81.90428713858424,82.92806484295848,82.31768231768233,85.35353535353535
BEL,2024,0.0,1.3976431899150517,1.8062397372742265,-1.5224358974358945,-1.2627619559376648
BERGEPAINT,2017,2.642762932929508,6.600108198495051,6.12865267699549,7.033128834355834,13.913977444710246
BERGEPAINT,2018,22.692599366552184,24.45000000000001,24.459841371136854,23.304912708079577,23.671671311696482
BERGEPAINT,2019,61.6271186440678,55.51537070524412,53.19250375912274,58.15456190230034,58.85925925925927
BERGEPAINT,2020,51.425979057848394,50.43647416413373,45.76578250569053,47.817845693024125,38.88157585444972
BERGEPAINT,2021,-3.919300356300045,-5.464851582168754,-3.958620689655179,-3.9505163380878714,0.973232196589757
BERGEPAINT,2022,-24.35554455904866,-24.522677591451757,-24.977949451017373,-25.101793094971043,-26.328740905017245
BERGEPAINT,2023,23.31056532480745,21.294916376883588,22.1396358777351,23.82055778223112,27.49646751165192
BERGEPAINT,2024,-3.7200033214315336,-2.6416348230603055,-1.0200668896321108,-0.9106859386749178,0.05031868500502424
BHARATFORG,2017,27.390321121664403,32.395264116575596,30.48978854147841,32.69927536231884,30.254577936578837
BHARATFORG,2018,-29.67291335315676,-28.305785123966942,-31.383340127734744,-31.025923883066746,-31.191976689028937
BHARATFORG,2019,2.9988465974625047,-5.253871789845131,0.5172413793103472,1.0266940451745379,-0.11257803704841088
BHARATFORG,2020,9.80596703525974,7.729618163054705,6.333024405313551,6.924643584521386,13.747433264887073
BHARATFORG,2021,24.5556764599202,26.708746618575297,27.87723785166241,16.257643018678273,29.680237962446547
BHARATFORG,2022,23.3760743976328,22.115788001678084,21.136521136521136,17.828005884713114,18.041582830315225
BHARATFORG,2023,36.07809847198642,40.00113914677906,41.24274099883855,41.36363636363637,42.79123414071511
BHARATFORG,2024,-0.07200576046084414,3.0677822238389756,3.942319344023927,0.7804143723012248,-1.0268562401263823
BHARTIARTL,2017,38.18140304811919,43.64534566447424,41.5261833849001,39.80743407331219,36.614770683453244
BHARTIARTL,2018,-40.845796802475505,-38.600817840731835,-37.785318355217406,-39.67320125563894,-41.45081901073186
BHARTIARTL,2019,53.98417063518679,54.30427720628046,52.52849126964764,56.25108979947691,54.30407576526298
BHARTIARTL,2020,16.276477146042364,16.986855409504543,13.676438175005512,11.739512409400392,11.47325823034016
BHARTIARTL,2021,30.7342995169082,32.275338331223836,27.94507575757575,25.436179981634528,32.902912621359235
BHARTIARTL,2022,16.98590531261294,16.88060236643959,14.757142857142853,15.793176222300387,14.585400425230329
BHARTIARTL,2023,21.874808034891572,22.399020807833537,26.251624481712966,28.570543404176213,29.559748427672954
BHARTIARTL,2024,3.4337944664031625,4.0479100464434215,2.8367080655293972,0.12752089925848098,3.1818181818181817
BHEL,2017,-1.2749445676275006,4.091928251121066,3.544671810354453,1.5788892569283504,2.910141064089753
BHEL,2018,-23.60020931449503,-28.934010152284262,-27.37430167597766,-30.704365079365083,-29.26470588235294
BHEL,2019,-40.52741151977793,-41.19241192411924,-37.938144329896915,-39.81612446958982,-39.97214484679665
BHEL,2020,-17.370892018779337,-18.08755760368664,-18.850574712643684,-20.948180815876515,-19.730941704035885
BHEL,2021,42.189421894218945,45.193508114856435,47.52223634053366,44.810126582278485,52.652005174644245
BHEL,2022,26.99588477366256,29.36772046589018,29.205020920502093,31.005818786367414,33.052985702270796
BHEL,2023,131.90298507462683,127.32919254658385,129.348513598988,133.8611449451888,136.9325153374233
BHEL,2024,-0.9615384615384643,-3.0205496410002453,2.6180698151950685,1.2800819252432154,0.40920716112532546
BIOCON,2017,55.728506787330325,61.13602391629297,58.65102639296188,59.426883308714906,59.921671018276754
BIOCON,2018,16.632671982199156,18.626180336974638,13.666728178630756,12.827331486611271,14.635944700460826
BIOCON,2019,-6.0322580645161255,-6.289910600255425,-5.914841692890635,-5.490196078431376,-5.13693080538001
BIOCON,2020,61.415683553088144,61.83932346723044,55.1010015277542,57.0945945945946,56.34854771784232
BIOCON,2021,-23.680823680823675,-23.630136986301366,-21.26361655773421,-20.790340285400656,-21.835375026864394
BIOCON,2022,-26.947426369391696,-27.107937379840713,-27.38292011019283,-27.414200361261642,-26.86025408348457
BIOCON,2023,-3.8257575757575735,-4.513559643466709,-2.9942418426103687,-4.858843864029204,-2.576112412177984
BIOCON,2024,10.109717868338564,5.4023635340461365,-0.6351446718419035,-0.3003533568904674,-5.379310344827594
BOSCHLTD,2017,-15.446382978723411,-13.804670912951167,-15.426880811496197,-15.441176470588236,-14.717622080679405
BOSCHLTD,2018,-0.7070707070707071,0.7615423642820829,-0.9639868120720226,-0.9740061162079436,-0.05089058524173028
BOSCHLTD,2019,-19.057903939113444,-21.595485862654105,-22.20609318996416,-20.40546826545379,-19.65620849291398
BOSCHLTD,2020,-13.240541866089398,-13.776881720430106,-16.47012578616352,-17.22996177023262,-12.915289787680315
BOSCHLTD,2021,24.879187053067376,24.887127708002176,25.14035430996856,21.572165878658822,33.512582771252816
BOSCHLTD,2022,-0.39374638100752746,0.0049375114361393585,0.04907550410646498,-0.8436983560928937,0.9233918128655056
BOSCHLTD,2023,28.168112230048315,27.634217429320906,30.00473821369344,30.9772660171243,30.40853408358244
BOSCHLTD,2024,0.5369127516778524,1.8717395235044498,1.2288268156424613,2.8901734104046244,2.9112467923192638
BPCL,2017,22.321861927103793,22.35487479169996,20.81447963800905,18.81818181818181,16.90424017891431
BPCL,2018,-28.725701943844495,-29.303442754203367,-25.720643268939014,-26.95829094608342,-25.9699048009008
BPCL,2019,38.88653981677237,33.36499321573948,37.57908055672713,35.44627629334849,36.305466685213524
BPCL,2020,-18.166274845052364,-17.324964830646035,-22.231270358306187,-21.61856834754031,-18.44559585492228
BPCL,2021,-5.578694938785805,-2.7795486421012314,-1.7268041237113372,-3.753658226237435,0.7843137254901961
BPCL,2022,-16.050659085034884,-15.359688917692807,-18.176076796766463,-17.431886982845604,-16.414141414141415
BPCL,2023,33.88788968824939,34.39405204460966,35.1471900089206,36.66324886480151,30.705694826836687
BPCL,2024,0.797872340425537,0.6577504933128699,-2.253521126760558,1.03547036792246,1.2154696132596685
BRITANNIA,2017,27.027027027027028,26.550868486352353,26.804178944548628,25.12751677852349,27.76722154554066
BRITANNIA,2018,31.506849315068493,36.8106597893832,32.441113490364025,32.41319818848393,33.55382619974059
BRITANNIA,2019,-3.392222786094908,-2.2222222222222223,-0.6430868167202572,-2.1884984025559104,-2.467948717948718
BRITANNIA,2020,19.37437934458789,18.232389730085586,18.130945719082252,16.929874805662383,21.516366504535288
BRITANNIA,2021,-1.6260162601626018,-0.24027315263667406,0.6777746399322225,0.7812939126524698,1.1474951021550517
BRITANNIA,2022,20.940525587828493,19.96704202142269,19.830415754923415,18.909610672474823,15.822352105312548
BRITANNIA,2023,13.608367228355608,23.176470588235293,22.97872340425532,21.978111160062152,22.35509736540665
BRITANNIA,2024,-2.675484743724629,-3.3087540177727357,-2.9431674087351216,-4.289444237224916,-2.3604133093184188
BSOFT,2017,33.18931657501965,36.75999999999999,33.46303501945525,34.33410315627405,34.379671150971596
BSOFT,2018,17.31287022078622,14.33070866141733,8.935742971887557,7.9470198675496775,7.930607187112764
BSOFT,2019,-66.21686746987953,-67.34223859972363,-68.32369942196533,-66.09004739336493,-66.54761904761905
BSOFT,2020,247.85664089950808,255.70517363571935,254.5836249125262,237.94520547945206,189.3706293706294
BSOFT,2021,107.14566929133858,101.1204481792717,105.84840323201232,107.44274809160305,119.1643230212937
BSOFT,2022,-48.58523725834798,-46.82142857142857,-46.74228675136116,-47.7797513321492,-48.17391304347826
BSOFT,2023,140.70021881838073,145.24087347891316,148.91451831750337,146.20926243567754,153.96825396825398
BSOFT,2024,1.0960854092526755,4.879825200291333,8.349769888231423,8.63084417945176,9.734636871508386
CANBK,2017,10.305228165608952,13.158691701998784,10.393511565034553,5.448154657293505,3.789079383374147
CANBK,2018,-23.93351800554016,-23.700653223516056,-22.973164844526476,-24.88992845349477,-23.825136612021854
CANBK,2019,-20.462697274031566,-21.68141592920354,-18.627093954843417,-20.232052211747646,-20.332979100247965
CANBK,2020,-39.76917528251983,-39.32692307692307,-41.53707459995493,-43.6423118865867,-45.01128668171558
CANBK,2021,46.41255605381165,45.793357933579344,48.37244511733536,46.65915915915917,49.327354260089685
CANBK,2022,48.21645231739867,48.77694356987164,49.39587775408671,52.143193593970786,56.87706076307112
CANBK,2023,31.545224258679767,26.063120462290705,32.348438456827914,33.87612235580582,36.589559237261646
CANBK,2024,2.2910286945673053,1.3384321223709343,-2.2850924918389555,-2.522812667740204,0.3902016041621529
CANFINHOME,2017,-26.326435350863548,-21.798685034439565,-24.552469135802475,-26.622270404212482,-27.35674676524954
CANFINHOME,2018,-39.43366544310435,-41.107594936708864,-38.790931989924424,-38.47222222222222,-38.08460884353741
CANFINHOME,2019,40.51191526919683,36.933797909407666,44.58259325044405,41.26353790613719,39.60042811273635
CANFINHOME,2020,27.107567638217223,28.68217054263566,25.594936708860764,24.75,23.737373737373737
CANFINHOME,2021,12.639480624873215,16.425619834710744,14.519131334022761,12.527918781725896,11.55394524959743
CANFINHOME,2022,-10.07319623562216,-9.020485453606469,-10.847457627118644,-9.521376256174412,-8.22469982847342
CANFINHOME,2023,43.15018315018315,40.95662453396379,42.4365108575635,43.158379373848994,43.542571877600075
CANFINHOME,2024,-0.9581993569131891,0.9006657094374072,-1.015889554571497,-2.379441624365482,-1.5204003079291792
CHAMBLFERT,2017,23.360995850622412,14.728682170542637,4.999999999999992,13.303437967115084,16.57186196435343
CHAMBLFERT,2018,-6.050047513462137,-8.296529968454262,-12.039925140361827,-11.069651741293539,-7.210031347962382
CHAMBLFERT,2019,-4.012738853503192,3.741496598639456,-4.669260700389098,-3.289473684210526,-5.505473277527374
CHAMBLFERT,2020,55.98276433543256,53.40091563113146,51.40431090790334,46.95398574206091,45.09483322432962
