stock,buy_date,sell_date,buy_price,sell_price,hold_days,profit_loss_pct
DABUR,2021-02-01,2021-02-04,527.6,526.9,3,-0.1326762699014491
ALKEM,2021-02-05,2021-02-09,2933.0,2870.3,2,-2.137742925332418
HDFCLIFE,2021-02-09,2021-03-18,708.8,683.85,26,-3.5200338600451375
INDHOTEL,2021-02-09,2021-03-19,125.0,114.0,27,-8.799999999999999
PIDILITIND,2021-02-09,2021-08-05,1759.0,2244.9,120,27.623649801023316
ATUL,2021-02-12,2021-07-26,6855.0,9080.9,109,32.471188913202035
GLENMARK,2021-02-15,2021-02-23,492.0,465.1,6,-5.467479674796744
PETRONET,2021-02-18,2021-03-16,246.7,236.75,17,-4.03323875152006
TECHM,2021-02-19,2021-02-26,998.5,919.3,5,-7.93189784677016
SYNGENE,2021-02-22,2021-03-03,553.5,551.2,7,-0.4155374887082122
INFY,2021-02-22,2021-02-26,1264.15,1254.0,4,-0.8029110469485496
HDFCAMC,2021-02-26,2021-03-24,2915.0,2850.0,17,-2.2298456260720414
SBILIFE,2021-03-01,2021-03-31,875.5,878.65,20,0.35979440319816985
HCLTECH,2021-03-02,2021-04-26,952.2,929.8,34,-2.352446964923345
PIIND,2021-03-02,2021-08-23,2273.6,3100.0,116,36.347642505277975
CUMMINSIND,2021-03-02,2021-04-12,816.05,815.0,26,-0.12866858648366578
SRF,2021-03-03,2021-03-24,1140.0,1058.04,14,-7.189473684210529
ICICIPRULI,2021-03-03,2021-03-17,489.1,426.65,9,-12.768350030668586
MCX,2021-03-03,2021-04-12,1536.05,1484.95,25,-3.3267146251749558
WIPRO,2021-03-04,2021-03-24,439.5,410.7,13,-6.552901023890787
LT,2021-03-08,2021-03-23,1513.5,1405.5,10,-7.135777998017839
MCDOWELL-N,2021-03-09,2021-04-15,553.6,522.0,23,-5.708092485549137
BAJAJFINSV,2021-03-12,2021-03-18,993.0,944.5,4,-4.884189325276939
SIEMENS,2021-03-12,2021-03-18,1917.95,1787.0,4,-6.827602387966321
ASIANPAINT,2021-03-16,2021-08-10,2465.75,2978.0,99,20.77461218696137
SUNPHARMA,2021-03-17,2021-03-24,582.9,584.9,5,0.34311202607651403
POLYCAB,2021-03-18,2021-07-23,1306.65,1890.0,85,44.644702100792095
TORNTPHARM,2021-03-18,2021-09-14,1182.47,1559.57,120,31.890872495708127
BAJFINANCE,2021-03-18,2021-03-25,5395.0,5124.0,5,-5.023169601482855
MRF,2021-03-18,2021-03-22,83450.0,83575.3,2,0.15014979029359246
ITC,2021-03-18,2021-04-12,219.1,205.3,15,-6.298493838429933
TCS,2021-03-19,2021-04-30,3054.8,3040.5,26,-0.4681157522587463
HINDUNILVR,2021-03-19,2021-04-23,2315.0,2308.0,21,-0.3023758099352052
METROPOLIS,2021-03-19,2021-05-04,1919.0,2275.0,28,18.551328817092237
BATAINDIA,2021-03-19,2021-03-24,1486.1,1452.0,3,-2.294596595114724
UBL,2021-03-19,2021-04-12,1224.9,1080.0,14,-11.829537105069807
COLPAL,2021-03-19,2021-03-24,1575.8,1554.0,3,-1.3834242924228934
NESTLEIND,2021-03-19,2021-04-29,1639.99,1651.0,25,0.671345556985103
BIOCON,2021-03-19,2021-04-28,394.75,389.75,24,-1.266624445851805
ABBOTINDIA,2021-03-19,2021-09-15,14770.0,21122.0,120,43.00609343263372
BRITANNIA,2021-03-19,2021-04-27,3471.55,3546.0,23,2.1445751897567313
BALKRISIND,2021-03-19,2021-08-20,1620.0,2233.35,103,37.86111111111111
PAGEIND,2021-03-22,2021-05-11,29750.0,28810.0,32,-3.159663865546219
SHREECEM,2021-03-23,2021-04-27,28400.0,28063.2,21,-1.185915492957744
TITAN,2021-03-23,2021-05-03,1491.0,1423.7,25,-4.513749161636483
GODREJCP,2021-03-26,2021-04-29,710.0,702.95,20,-0.9929577464788668
IPCALAB,2021-03-30,2021-04-05,944.3,937.5,3,-0.7201101344911527
CIPLA,2021-03-30,2021-05-07,810.0,884.0,25,9.135802469135802
HDFCBANK,2021-03-30,2021-04-12,1551.85,1374.0,8,-11.460514869349481
COROMANDEL,2021-04-01,2021-05-03,748.7,730.5,19,-2.4308801923333836
MARICO,2021-04-05,2021-08-24,400.45,521.95,96,30.34086652515921
APOLLOHOSP,2021-04-06,2021-05-27,2986.0,3194.0,34,6.965840589417281
IPCALAB,2021-04-06,2021-06-08,974.0,1019.5,42,4.671457905544147
WIPRO,2021-04-07,2021-07-02,437.2,538.65,59,23.204483074107955
TECHM,2021-04-08,2021-04-30,1029.4,958.85,14,-6.853506897221688
ULTRACEMCO,2021-04-08,2021-04-20,7040.0,6189.0,7,-12.088068181818182
SUNTV,2021-04-09,2021-07-08,493.0,522.15,61,5.91277890466531
COLPAL,2021-04-13,2021-04-28,1539.35,1492.95,9,-3.0142592652742954
HINDPETRO,2021-04-13,2021-07-09,232.0,279.3,60,20.387931034482765
HDFCLIFE,2021-04-13,2021-05-17,705.5,666.9,21,-5.471296952515949
HDFCAMC,2021-04-15,2021-04-30,2943.5,2774.65,10,-5.736368269067434
BAJAJFINSV,2021-04-19,2021-10-11,948.5,1772.5,120,86.87401159725883
SBILIFE,2021-04-20,2021-06-01,900.95,965.65,28,7.181308618680274
ICICIGI,2021-04-20,2021-06-09,1407.0,1471.85,34,4.609097370291393
BAJAJ-AUTO,2021-04-20,2021-06-16,3583.5,4104.0,39,14.52490581833403
PETRONET,2021-04-22,2021-06-18,229.45,226.4,40,-1.3292656352146364
INDIAMART,2021-04-23,2021-05-10,4123.45,3675.0,11,-10.875601741260349
MFSL,2021-04-26,2021-08-16,881.1,1050.0,78,19.169220292815794
MCX,2021-04-27,2021-06-25,1544.0,1518.0,42,-1.6839378238341969
HEROMOTOCO,2021-04-28,2021-06-18,2932.0,2902.0,36,-1.023192360163711
KOTAKBANK,2021-04-28,2021-06-23,1814.95,1738.5,39,-4.212237251714926
HINDUNILVR,2021-04-30,2021-05-31,2350.0,2339.05,20,-0.4659574468085029
IOC,2021-04-30,2021-06-28,60.5,73.9,40,22.148760330578522
MRF,2021-04-30,2021-05-05,80561.0,78250.0,3,-2.868633706135723
BPCL,2021-04-30,2021-06-25,422.1,469.5,39,11.229566453447044
COALINDIA,2021-04-30,2021-06-29,133.15,145.6,41,9.350356740518203
BHARTIARTL,2021-05-03,2021-05-24,561.05,526.9,14,-6.086801532840207
ALKEM,2021-05-03,2021-10-14,2760.15,3895.0,114,41.115519084107746
TATACONSUM,2021-05-04,2021-05-07,647.0,629.95,3,-2.635239567233378
MCDOWELL-N,2021-05-05,2021-07-14,541.65,646.0,49,19.265208160251092
LT,2021-05-10,2021-08-11,1398.35,1584.0,65,13.276361425966323
HAL,2021-05-11,2021-06-22,498.75,500.0,29,0.2506265664160401
BOSCHLTD,2021-05-11,2021-06-23,14238.95,15076.0,30,5.878593576071264
VOLTAS,2021-05-11,2021-06-23,1009.8,1034.0,30,2.396514161220048
BERGEPAINT,2021-05-11,2021-08-10,614.08,678.33,63,10.462806149035956
IGL,2021-05-11,2021-07-22,525.95,539.65,50,2.6048103431885026
HAVELLS,2021-05-11,2021-06-21,1027.9,983.0,28,-4.368129195447036
COROMANDEL,2021-05-11,2021-07-15,760.0,877.05,46,15.401315789473676
ABB,2021-05-12,2021-07-20,1409.0,1713.5,48,21.611071682044003
INDIACEM,2021-05-12,2021-06-10,172.45,184.1,20,6.755581327921139
NESTLEIND,2021-05-14,2021-09-28,1721.03,1950.7,94,13.34491554476099
COLPAL,2021-05-14,2021-06-21,1570.0,1667.0,26,6.178343949044586
PEL,2021-05-14,2021-07-12,1627.0,2309.75,41,41.963736939151815
ITC,2021-05-14,2021-06-18,213.0,204.85,25,-3.826291079812209
BATAINDIA,2021-05-14,2021-07-02,1386.0,1590.0,35,14.71861471861472
MUTHOOTFIN,2021-05-17,2021-08-11,1225.95,1444.6,61,17.835148252375696
OBEROIRLTY,2021-05-18,2021-06-23,551.0,618.0,26,12.159709618874773
JKCEMENT,2021-05-19,2021-08-30,2842.35,3150.0,71,10.82379017362394
M&M,2021-05-20,2021-06-17,803.0,804.65,20,0.20547945205479168
MRF,2021-05-20,2021-06-24,81244.0,80940.0,25,-0.37418147801683815
HDFCBANK,2021-05-21,2021-06-17,1501.5,1462.25,19,-2.614052614052614
RAMCOCEM,2021-05-24,2021-08-10,970.5,1008.95,55,3.961875321998974
SHREECEM,2021-05-24,2021-07-02,26930.0,27050.0,29,0.44559970293353135
ESCORTS,2021-05-24,2021-06-23,1171.0,1168.1,22,-0.247651579846293
MGL,2021-05-25,2021-07-01,1146.6,1139.5,27,-0.6192220477934685
INDIGO,2021-05-25,2021-06-17,1719.0,1701.0,17,-1.0471204188481675
ACC,2021-05-27,2021-08-20,1990.0,2281.0,59,14.623115577889449
AXISBANK,2021-05-27,2021-07-28,749.25,722.5,43,-3.570236903570237
HDFCAMC,2021-05-28,2021-06-23,2979.0,2942.0,18,-1.2420275260154414
RELIANCE,2021-05-28,2021-06-25,2094.2,2104.5,20,0.4918345907745288
M&MFIN,2021-05-28,2021-06-24,160.2,156.2,19,-2.4968789013732837
UBL,2021-05-28,2021-08-12,1269.1,1389.0,53,9.447640059884964
DIVISLAB,2021-05-31,2021-08-24,4182.0,4846.5,59,15.889526542324248
GUJGASLTD,2021-05-31,2021-08-23,537.5,696.45,58,29.572093023255825
ADANIPORTS,2021-06-01,2021-06-16,799.0,702.7,11,-12.052565707133912
BAJFINANCE,2021-06-01,2021-07-02,5775.0,5999.4,23,3.885714285714279
TATACOMM,2021-06-01,2021-08-23,1131.5,1380.9,57,22.04153778170571
SBILIFE,2021-06-02,2021-10-25,984.95,1133.0,99,15.03121985887608
TECHM,2021-06-02,2021-10-12,1017.8,1377.8,91,35.370406759677735
APOLLOHOSP,2021-06-03,2021-06-23,3420.0,3238.25,14,-5.314327485380117
ULTRACEMCO,2021-06-07,2021-08-24,6836.0,7443.0,54,8.879461673493271
NTPC,2021-06-07,2021-08-09,116.5,116.85,44,0.30042918454935136
INDUSTOWER,2021-06-07,2021-06-28,252.5,244.05,15,-3.346534653465342
AARTIIND,2021-06-08,2021-06-29,886.6,865.6,15,-2.368599142792691
GLENMARK,2021-06-08,2021-07-28,632.0,587.5,35,-7.041139240506329
BIOCON,2021-06-08,2021-07-09,402.2,388.5,23,-3.406265539532568
DEEPAKNTR,2021-06-08,2021-10-27,1828.1,2414.5,97,32.07701985668181
SYNGENE,2021-06-09,2021-06-16,590.0,583.9,5,-1.0338983050847497
POWERGRID,2021-06-09,2021-07-01,137.06,130.18,16,-5.01969940172187
TATACHEM,2021-06-09,2021-06-24,737.7,707.4,11,-4.107360715738114
ZYDUSLIFE,2021-06-10,2021-07-20,652.8,621.0,28,-4.871323529411757
EXIDEIND,2021-06-10,2021-06-22,192.7,185.6,8,-3.684483653347169
OFSS,2021-06-11,2021-09-27,3690.0,4566.0,73,23.739837398373982
AUROPHARMA,2021-06-11,2021-07-26,1012.0,952.4,30,-5.889328063241109
DRREDDY,2021-06-11,2021-07-22,5460.0,5385.55,28,-1.3635531135531103
CUB,2021-06-11,2021-06-17,169.6,165.5,4,-2.417452830188676
LUPIN,2021-06-14,2021-06-18,1194.9,1157.8,4,-3.1048623315758754
NAVINFLUOR,2021-06-14,2021-07-28,3377.4,3519.0,31,4.192574169479479
DALBHARAT,2021-06-15,2021-08-05,1855.0,1950.0,36,5.121293800539084
VEDL,2021-06-16,2021-06-18,263.6,251.95,2,-4.419575113808814
HINDALCO,2021-06-16,2021-06-18,379.8,372.0,2,-2.0537124802527678
AMBUJACEM,2021-06-17,2021-08-23,347.2,390.85,45,12.57200460829494
INDUSINDBK,2021-06-17,2021-07-27,983.7,972.05,27,-1.1843041577716875
HDFCLIFE,2021-06-17,2021-07-08,699.5,682.0,15,-2.501786990707648
FEDERALBNK,2021-06-18,2021-08-20,83.9,80.0,43,-4.648390941597146
PERSISTENT,2021-06-18,2021-07-20,2540.0,2809.15,22,10.596456692913389
BAJAJ-AUTO,2021-06-18,2021-07-09,4177.45,3998.95,15,-4.272941627069145
SBIN,2021-06-18,2021-06-22,414.4,418.2,2,0.9169884169884198
ABCAPITAL,2021-06-18,2021-06-29,119.1,116.8,7,-1.9311502938706946
IEX,2021-06-18,2021-08-11,126.27,133.0,37,5.329848736833772
MANAPPURAM,2021-06-18,2021-08-11,159.85,167.9,37,5.0359712230215905
HINDUNILVR,2021-06-18,2021-07-14,2490.25,2413.8,18,-3.069972894287715
BHARTIARTL,2021-06-18,2021-07-08,540.9,525.5,14,-2.847106674061745
SYNGENE,2021-06-21,2021-08-06,588.0,620.0,33,5.442176870748299
MARUTI,2021-06-22,2021-07-15,7257.5,7305.0,17,0.6544953496383052
ASTRAL,2021-06-24,2021-08-23,1446.56,1497.04,40,3.4896582236478277
LTTS,2021-06-24,2021-12-17,2851.0,5448.0,120,91.09084531743248
CUB,2021-06-24,2021-07-14,173.3,162.7,14,-6.116560877091761
TCS,2021-06-24,2021-07-14,3370.0,3214.4,14,-4.617210682492579
APOLLOHOSP,2021-06-24,2021-09-27,3200.5,4565.0,64,42.633963443212
HAL,2021-06-29,2021-07-29,517.65,548.0,21,5.863034869120066
AUBANK,2021-06-29,2021-08-31,539.7,563.0,43,4.3172132666296
DABUR,2021-07-01,2021-10-07,590.8,615.0,67,4.096140825998654
ESCORTS,2021-07-01,2021-07-20,1202.5,1170.0,13,-2.7027027027027026
TATACHEM,2021-07-02,2021-07-28,767.0,738.05,17,-3.7744458930899674
TRENT,2021-07-02,2021-08-23,901.45,885.6,34,-1.7582783293582587
BOSCHLTD,2021-07-05,2021-07-26,15714.75,14975.6,14,-4.703542849870343
HINDALCO,2021-07-05,2021-08-18,390.35,427.2,31,9.44024593313692
GODREJPROP,2021-07-05,2021-08-20,1447.0,1483.35,32,2.5120939875604638
HAVELLS,2021-07-05,2021-09-28,1024.0,1363.6,58,33.16406249999999
NMDC,2021-07-05,2021-07-09,174.95,167.3,4,-4.372677907973694
IRCTC,2021-07-05,2021-11-04,438.04,822.0,84,87.65409551639118
SHREECEM,2021-07-06,2021-08-11,27800.0,26550.0,25,-4.496402877697841
ONGC,2021-07-06,2021-07-26,121.6,114.85,13,-5.550986842105264
IPCALAB,2021-07-06,2021-10-04,1050.0,1198.5,61,14.142857142857142
TITAN,2021-07-07,2021-07-13,1726.85,1725.0,4,-0.1071314821785279
PAGEIND,2021-07-07,2021-08-16,30820.55,30400.0,27,-1.364511665106558
INDIAMART,2021-07-09,2021-08-24,3700.0,3515.0,30,-5.0
CONCOR,2021-07-12,2021-07-15,684.2,669.5,3,-2.1484945922245022
CANFINHOME,2021-07-13,2021-08-23,551.9,501.3,27,-9.168327595578903
MCX,2021-07-13,2021-08-09,1602.8,1571.9,18,-1.9278762166209047
ABCAPITAL,2021-07-13,2021-08-20,123.55,108.45,26,-12.2217725617159
MRF,2021-07-13,2021-08-03,83185.25,80802.1,14,-2.864870875545838
SUNPHARMA,2021-07-13,2021-08-26,682.3,760.65,30,11.483218525575264
APOLLOTYRE,2021-07-13,2021-08-11,236.5,213.9,20,-9.556025369978856
ICICIBANK,2021-07-13,2021-08-25,663.65,689.9,29,3.9553981767497928
PVRINOX,2021-07-14,2021-08-23,1389.0,1307.9,26,-5.838732901367884
LTIM,2021-07-14,2021-12-07,4219.0,6565.0,98,55.60559374259303
BSOFT,2021-07-14,2021-09-06,390.0,409.95,36,5.115384615384612
BIOCON,2021-07-14,2021-08-05,400.0,383.75,15,-4.0625
WIPRO,2021-07-14,2021-09-27,561.5,654.65,50,16.58949243098842
RECLTD,2021-07-15,2021-08-23,113.18,105.56,25,-6.732638275313663
HDFCAMC,2021-07-15,2021-08-05,3096.0,2925.0,14,-5.523255813953488
HCLTECH,2021-07-15,2021-10-14,1039.05,1246.05,62,19.922044174967517
PFC,2021-07-15,2021-08-23,100.56,98.16,25,-2.3866348448687407
SHRIRAMFIN,2021-07-15,2021-07-28,1455.0,1373.45,8,-5.604810996563571
BHARTIARTL,2021-07-16,2021-10-12,540.95,686.0,59,26.81393844163045
GNFC,2021-07-16,2021-07-20,362.0,355.7,2,-1.7403314917127104
JINDALSTEL,2021-07-16,2021-08-20,405.2,375.25,23,-7.391411648568605
MCDOWELL-N,2021-07-16,2021-11-26,670.95,886.55,89,32.133541992696905
BATAINDIA,2021-07-16,2021-11-29,1618.2,1899.8,90,17.402051662340867
SAIL,2021-07-19,2021-08-18,127.1,128.4,21,1.02281667977971
M&MFIN,2021-07-19,2021-07-26,157.1,146.6,4,-6.683640992998091
TATAPOWER,2021-07-19,2021-08-23,125.65,124.9,23,-0.5968961400716275
UPL,2021-07-19,2021-08-03,835.95,789.5,10,-5.556552425384298
HDFCBANK,2021-07-19,2021-07-27,1472.6,1441.5,5,-2.111910905880749
BAJFINANCE,2021-07-19,2021-11-01,6024.95,7416.0,71,23.088158407953596
CHAMBLFERT,2021-07-19,2021-09-07,304.4,311.25,34,2.2503285151117027
RBLBANK,2021-07-19,2021-07-26,209.5,198.5,4,-5.250596658711217
GRASIM,2021-07-20,2021-08-10,1563.78,1478.82,14,-5.4329892951694
INDIACEM,2021-07-20,2021-08-10,195.0,182.35,14,-6.48717948717949
AARTIIND,2021-07-20,2021-09-08,863.0,913.5,34,5.851680185399768
IBULHSGFIN,2021-07-22,2021-08-11,275.25,247.1,14,-10.227066303360584
SBICARD,2021-07-22,2021-08-20,947.0,999.8,20,5.575501583949309
ICICIPRULI,2021-07-22,2021-09-29,638.5,670.6,47,5.027407987470638
ICICIGI,2021-07-22,2021-07-26,1546.8,1454.4,2,-5.9736229635376175
JSWSTEEL,2021-07-22,2021-08-23,722.0,684.0,21,-5.263157894736842
GNFC,2021-07-23,2021-08-17,367.3,361.8,17,-1.4974135583991288
ITC,2021-07-23,2021-08-26,212.4,204.85,23,-3.5546139359698734
COROMANDEL,2021-07-26,2021-08-11,917.0,816.8,12,-10.926935659760092
KOTAKBANK,2021-07-26,2021-07-28,1739.65,1654.95,2,-4.868795447360103
SUNTV,2021-07-26,2021-08-18,548.0,503.0,17,-8.211678832116789
TATACONSUM,2021-07-27,2021-09-24,767.45,836.9,41,9.049449475535857
DIXON,2021-07-27,2021-07-29,4500.0,4242.95,2,-5.712222222222226
VEDL,2021-07-27,2021-08-23,264.75,273.7,18,3.3805476864966906
LUPIN,2021-07-27,2021-08-11,1115.0,1051.0,11,-5.739910313901345
BEL,2021-07-28,2021-08-09,63.2,56.9,8,-9.968354430379753
SBIN,2021-07-29,2021-08-20,443.1,406.0,15,-8.37282780410743
COLPAL,2021-07-29,2021-08-05,1706.95,1656.0,5,-2.984856029760687
CANBK,2021-07-29,2021-11-26,150.65,202.45,81,34.3843345502821
POWERGRID,2021-07-29,2021-09-02,125.7,131.85,24,4.8926014319809
IDFCFIRSTB,2021-07-29,2021-08-04,51.9,49.55,4,-4.527938342967248
MGL,2021-07-29,2021-08-20,1107.95,1099.95,15,-0.7220542443251049
VOLTAS,2021-07-30,2021-08-12,1060.0,989.0,9,-6.69811320754717
M&M,2021-07-30,2021-09-06,744.8,756.15,25,1.5238990332975326
BOSCHLTD,2021-07-30,2021-08-05,14940.0,14865.0,4,-0.5020080321285141
ESCORTS,2021-07-30,2022-01-19,1187.2,1863.9,118,56.999663072776286
IOC,2021-07-30,2021-11-26,68.87,80.73,80,17.220850878466674
TITAN,2021-08-02,2021-11-29,1776.0,2330.2,80,31.204954954954943
EICHERMOT,2021-08-02,2021-08-26,2603.5,2582.0,17,-0.8258114077203764
BPCL,2021-08-02,2021-09-17,459.15,435.0,32,-5.259719046063373
BRITANNIA,2021-08-02,2021-09-24,3505.05,4049.3,37,15.527595897348112
ADANIENT,2021-08-03,2021-09-20,1443.0,1419.0,32,-1.6632016632016633
BHARATFORG,2021-08-03,2021-08-23,808.65,723.55,13,-10.523712360106353
KOTAKBANK,2021-08-04,2021-11-30,1752.1,1957.0,79,11.694537982991845
GODREJCP,2021-08-04,2021-09-23,985.95,1058.0,34,7.307672802880466
PETRONET,2021-08-04,2021-08-09,215.7,213.0,3,-1.2517385257301754
HDFCBANK,2021-08-05,2021-11-04,1483.8,1594.6,62,7.4673136541312815
RELIANCE,2021-08-06,2021-10-29,2090.5,2540.25,57,21.51399186797417
COALINDIA,2021-08-09,2021-08-20,143.5,135.3,8,-5.714285714285706
PNB,2021-08-09,2021-08-18,38.85,36.15,7,-6.949806949806956
HAL,2021-08-10,2021-10-01,553.0,668.3,36,20.849909584086788
NAUKRI,2021-08-10,2021-10-25,5450.0,5920.0,51,8.623853211009175
LT,2021-08-13,2021-11-26,1666.0,1782.0,70,6.962785114045618
GRASIM,2021-08-13,2021-08-20,1491.17,1471.15,4,-1.3425699283113248
ONGC,2021-08-16,2021-08-20,115.3,109.85,3,-4.726799653078928
MARUTI,2021-08-16,2021-08-23,6820.35,6835.0,4,0.21479836078793077
PETRONET,2021-08-17,2021-11-26,223.5,221.1,68,-1.0738255033557071
BANDHANBNK,2021-08-17,2021-08-20,293.0,276.45,2,-5.6484641638225295
CUB,2021-08-18,2021-08-25,149.35,146.7,4,-1.7743555406762677
GMRINFRA,2021-08-18,2021-11-29,29.0,37.5,68,29.310344827586203
INDIGO,2021-08-20,2021-10-07,1653.0,1947.0,33,17.78584392014519
NTPC,2021-08-20,2021-11-01,114.35,134.15,49,17.31526016615655
ASIANPAINT,2021-08-20,2021-10-01,3105.05,3180.95,29,2.4444050820437555
PIDILITIND,2021-08-20,2021-10-25,2255.0,2290.95,44,1.5942350332594155
ATUL,2021-08-23,2021-10-29,9100.0,9130.0,47,0.32967032967032966
BAJAJ-AUTO,2021-08-23,2021-11-02,3667.0,3748.95,49,2.2347968366512085
ONGC,2021-08-23,2021-11-01,111.95,153.05,48,36.71281822242073
HDFCAMC,2021-08-23,2021-09-29,2899.0,2905.0,26,0.2069679199724043
PERSISTENT,2021-08-24,2022-01-18,3212.6,4338.9,101,35.05883085351428
ICICIGI,2021-08-24,2021-10-08,1468.0,1530.0,32,4.223433242506812
ADANIPORTS,2021-08-25,2021-10-06,721.1,722.85,29,0.2426847871307724
SBICARD,2021-08-25,2021-09-21,1067.0,1063.1,18,-0.36551077788192043
SYNGENE,2021-08-26,2021-10-01,616.0,615.6,25,-0.06493506493506125
CUB,2021-08-27,2021-09-22,148.25,149.8,17,1.0455311973018626
POLYCAB,2021-08-27,2021-10-29,1892.15,2272.0,43,20.07504690431519
ULTRACEMCO,2021-08-27,2021-09-23,7573.2,7628.0,18,0.723604288807904
NAVINFLUOR,2021-08-27,2021-09-27,3875.95,3804.0,20,-1.8563190959635656
ACC,2021-08-27,2021-09-23,2341.35,2350.0,18,0.3694449783244748
DIVISLAB,2021-08-30,2021-09-27,5119.0,4943.0,19,-3.438171517874585
AXISBANK,2021-08-30,2021-11-08,782.95,752.5,47,-3.889137237371485
MARICO,2021-08-31,2021-09-30,545.5,547.0,21,0.27497708524289644
PAGEIND,2021-09-01,2022-02-07,31954.0,40649.15,108,27.21146022407211
CIPLA,2021-09-01,2021-10-12,921.0,916.45,28,-0.49402823018457703
INDUSINDBK,2021-09-01,2021-11-08,998.1,1063.95,45,6.597535317102497
MGL,2021-09-02,2021-09-23,1184.5,1109.0,14,-6.373997467285775
DRREDDY,2021-09-02,2021-10-21,4849.65,4661.0,33,-3.88997144123802
MARUTI,2021-09-03,2021-12-07,6869.0,7190.0,63,4.67316931139904
GRASIM,2021-09-06,2021-11-29,1524.44,1675.34,56,9.898716905880182
PFC,2021-09-08,2021-11-04,105.76,109.76,39,3.7821482602118
UPL,2021-09-08,2021-09-20,761.05,702.6,7,-7.680178700479592
ASTRAL,2021-09-13,2021-10-25,1603.5,1597.31,29,-0.3860305581540414
BSOFT,2021-09-15,2022-01-21,430.4,489.0,89,13.615241635687738
PNB,2021-09-15,2021-11-16,38.75,41.0,42,5.806451612903226
SBIN,2021-09-15,2021-11-24,444.2,490.0,47,10.31067086897794
TATACHEM,2021-09-15,2021-11-03,862.0,896.0,34,3.944315545243619
LUPIN,2021-09-16,2021-09-24,960.0,926.35,6,-3.505208333333331
AARTIIND,2021-09-17,2021-10-28,924.0,984.0,28,6.493506493506493
CUMMINSIND,2021-09-17,2021-09-27,1010.9,995.0,6,-1.5728558710060319
PEL,2021-09-17,2021-10-26,2618.35,2667.25,26,1.8675883667195026
MANAPPURAM,2021-09-17,2021-11-22,163.9,179.0,43,9.212934716290418
MUTHOOTFIN,2021-09-17,2021-11-29,1512.0,1430.0,48,-5.423280423280423
TATACOMM,2021-09-20,2021-10-27,1400.0,1332.0,26,-4.857142857142857
HINDUNILVR,2021-09-20,2021-09-29,2800.4,2688.0,7,-4.0137123268104595
COROMANDEL,2021-09-23,2021-10-27,807.5,802.8,23,-0.5820433436532564
M&M,2021-09-24,2021-11-03,780.55,852.25,27,9.185830504131708
BERGEPAINT,2021-09-24,2021-10-01,701.58,675.83,5,-3.6702870663359843
MRF,2021-09-27,2021-10-29,81737.35,77400.0,23,-5.306448031407925
ASHOKLEY,2021-09-27,2021-11-26,130.45,125.45,41,-3.83288616328094
HEROMOTOCO,2021-09-27,2021-10-06,2911.5,2792.4,7,-4.090674909840286
RECLTD,2021-09-28,2021-11-15,119.55,106.61,32,-10.82392304475115
ICICIBANK,2021-09-28,2021-10-06,715.9,689.25,6,-3.722586953485121
SUNPHARMA,2021-09-28,2021-11-03,789.95,789.0,25,-0.12026077599848665
BANDHANBNK,2021-09-29,2021-10-28,284.0,297.7,20,4.823943661971827
ZYDUSLIFE,2021-09-29,2021-10-13,546.0,546.0,10,0.0
CUB,2021-09-29,2021-11-15,157.6,162.35,31,3.013959390862944
TORNTPHARM,2021-09-29,2021-10-27,1565.5,1406.0,19,-10.188438198658575
JUBLFOOD,2021-09-29,2021-10-25,813.12,727.24,17,-10.561786698150334
UBL,2021-09-30,2021-11-24,1576.7,1571.0,36,-0.36151455571764096
TRENT,2021-09-30,2021-10-28,1031.0,1008.0,19,-2.2308438409311346
TVSMOTOR,2021-10-01,2021-11-30,568.7,685.0,39,20.450149463689105
SIEMENS,2021-10-04,2021-11-26,2228.45,2114.75,36,-5.102201081469175
AUROPHARMA,2021-10-04,2021-10-25,732.4,685.2,14,-6.444565811032215
MARICO,2021-10-06,2021-11-22,563.9,541.75,30,-3.9280014186912537
VOLTAS,2021-10-06,2021-10-28,1228.45,1156.0,15,-5.897675933086413
VEDL,2021-10-06,2021-11-08,289.9,325.4,21,12.245601931700588
GRANULES,2021-10-06,2021-10-28,321.75,310.0,15,-3.651903651903652
EXIDEIND,2021-10-07,2021-10-28,184.7,171.95,14,-6.903086085544126
TCS,2021-10-11,2021-10-14,3687.95,3614.0,3,-2.005179028999846
BHARATFORG,2021-10-11,2021-11-26,793.0,699.0,31,-11.853720050441362
BEL,2021-10-11,2021-12-02,69.4,68.53,35,-1.2536023054755108
INFY,2021-10-11,2021-11-09,1693.25,1742.0,19,2.8790786948176583
EICHERMOT,2021-10-12,2021-10-19,2905.0,2699.0,4,-7.091222030981068
ABB,2021-10-13,2022-02-14,1810.0,2083.8,84,15.12707182320443
ADANIPORTS,2021-10-13,2021-11-04,762.0,713.2,15,-6.404199475065611
CONCOR,2021-10-13,2021-10-19,689.0,667.85,3,-3.0696661828737266
BERGEPAINT,2021-10-14,2021-10-21,699.62,626.17,4,-10.498556359166411
OFSS,2021-10-14,2021-10-29,4767.0,4405.0,10,-7.593874554226978
RAMCOCEM,2021-10-14,2021-10-25,992.45,941.9,6,-5.093455589702259
ACC,2021-10-18,2021-11-29,2305.0,2285.0,28,-0.8676789587852495
GUJGASLTD,2021-10-18,2021-10-25,666.75,585.0,5,-12.260967379077616
GODREJCP,2021-10-18,2021-10-25,1017.5,941.05,5,-7.5135135135135185
ICICIPRULI,2021-10-18,2021-10-20,674.0,634.0,2,-5.934718100890208
